GEOID,geometry,NAME,variable,value,moe,Year,short_label,SE,CoV
53033003100,"list(list(c(-122.38874, -122.39294, -122.39564, -122.39694, -122.39834, -122.39964, -122.400798322003, -122.403841, -122.405002290323, -122.40244, -122.40494, -122.40464, -122.40304, -122.40214, -122.39564, -122.39284, -122.39184, -122.39064, -122.38864, -122.38764, -122.38534, -122.38324, -122.38314, -122.38224, -122.38214, -122.38214, -122.38214, -122.38214, -122.38214, -122.38324, -122.38754, -122.38874, 47.690619, 47.690619, 47.690619, 47.690519, 47.690619, 47.690519, 47.6929183812927, 47.689419, 
47.686719, 47.686719, 47.679319, 47.679319, 47.679419, 47.679419, 47.679419, 47.679419, 47.679419, 47.679519, 47.679419, 47.679419, 47.679519, 47.679519, 47.680019, 47.679919, 47.683119, 47.685019, 47.686819, 47.688519, 47.690619, 47.690619, 47.690619, 47.690619)))","Census Tract 31, King County, Washington",B25064_001,945,114,2009,Median Gross Rent,69.30707883794172,0.0733408241671341
53033003200,"list(list(c(-122.407841, -122.411063067555, -122.412156607291, -122.413140252309, -122.40804, -122.406673, -122.405335, -122.403514, -122.40164, -122.393682, -122.39104, -122.38744, -122.38744, -122.38754, -122.38754, -122.3875, -122.38754, -122.3875, -122.38754, -122.38754, -122.38754, -122.38744, -122.38754, -122.38764, -122.38864, -122.39064, -122.39184, -122.39284, -122.39564, -122.40214, -122.40304, -122.40464, -122.40494, -122.40244, -122.405002290323, -122.407841, 47.680119, 47.6770140985374, 
47.6759603238834, 47.6750124477747, 47.671919, 47.670744, 47.668026, 47.66666, 47.66596, 47.66368, 47.663819, 47.66322, 47.66652, 47.66712, 47.66772, 47.668589, 47.670019, 47.670763, 47.672219, 47.674419, 47.675219, 47.675819, 47.677619, 47.679419, 47.679419, 47.679519, 47.679419, 47.679419, 47.679419, 47.679419, 47.679419, 47.679319, 47.679319, 47.686719, 47.686719, 47.680119)))","Census Tract 32, King County, Washington",B25064_001,880,45,2009,Median Gross Rent,27.358057436029622,0.03108870163185184
53033003300,"list(list(c(-122.38224, -122.38314, -122.38324, -122.38534, -122.38764, -122.38754, -122.38744, -122.38754, -122.38754, -122.38754, -122.38464, -122.38204, -122.378839, -122.376139, -122.373339, -122.371039, -122.370639, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.370239, -122.371839, -122.372439, -122.372839, -122.373339, -122.376739, -122.37894, -122.37964, -122.38094, -122.38114, -122.38224, 47.679919, 47.680019, 47.679519, 47.679519, 47.679419, 47.677619, 
47.675819, 47.675219, 47.674419, 47.672219, 47.672319, 47.67232, 47.67232, 47.67232, 47.67232, 47.67232, 47.67222, 47.67232, 47.67302, 47.67412, 47.67602, 47.67782, 47.67942, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.679419, 47.679419, 47.679519, 47.680019, 47.679919)))","Census Tract 33, King County, Washington",B25064_001,986,77,2009,Median Gross Rent,46.81267605720624,0.04747735908438767
53033003400,"list(list(c(-122.360339, -122.361239, -122.362339, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.36586, -122.365874, -122.363839, -122.363039, -122.362139, -122.360539, -122.357239, -122.356839, -122.356839, -122.356239, -122.357439, -122.357539, -122.357139, -122.357239, -122.357139, -122.357139, -122.357339, -122.360339, 47.67952, 47.67952, 47.67952, 47.67942, 47.67782, 47.67602, 47.67412, 47.67302, 47.67232, 47.67082, 47.670104, 47.668616, 47.66862, 
47.66862, 47.66862, 47.66852, 47.66852, 47.66862, 47.66982, 47.67012, 47.67062, 47.67232, 47.67232, 47.67392, 47.67602, 47.67772, 47.67952, 47.67952)))","Census Tract 34, King County, Washington",B25064_001,1032,146,2009,Median Gross Rent,88.76169745911832,0.08600939676271155
53033003500,"list(list(c(-122.357139, -122.357139, -122.357239, -122.357139, -122.357539, -122.357439, -122.356239, -122.356839, -122.356839, -122.357239, -122.357039, -122.357039, -122.355239, -122.353639, -122.352538, -122.349838, -122.347338, -122.347138, -122.346938, -122.345438, -122.347339, -122.349939, -122.354139, -122.355139, -122.357339, -122.357139, 47.67772, 47.67602, 47.67392, 47.67232, 47.67232, 47.67062, 47.67012, 47.66982, 47.66862, 47.66852, 47.66572, 47.66502, 47.66502, 47.66502, 47.66502, 47.66492, 
47.66492, 47.67162, 47.67602, 47.67942, 47.67952, 47.67952, 47.67952, 47.67952, 47.67952, 47.67772)))","Census Tract 35, King County, Washington",B25064_001,847,74,2009,Median Gross Rent,44.98880556147093,0.053115472917911376
53033003600,"list(list(c(-122.323738, -122.326838, -122.328238, -122.329338, -122.329538, -122.326638, -122.325638, -122.325738, -122.327538, -122.329038, -122.332138, -122.332438, -122.333638, -122.333638, -122.333538, -122.330938, -122.328238, -122.323438, -122.322938, -122.321938, -122.321415, -122.320938, -122.318037, -122.317337, -122.317237, -122.317337, -122.317238, -122.317438, -122.317438, -122.320138, -122.320374, -122.320538, -122.322638, -122.322738, -122.322804, -122.322807, -122.322838, -122.323738, 
47.68302, 47.68312, 47.68312, 47.68312, 47.68262, 47.68102, 47.67982, 47.67932, 47.67822, 47.67822, 47.67732, 47.67582, 47.67512, 47.67302, 47.67222, 47.67212, 47.67222, 47.67202, 47.67202, 47.67202, 47.672025, 47.67202, 47.67202, 47.67202, 47.67552, 47.67792, 47.68002, 47.68222, 47.68292, 47.68302, 47.68302, 47.68302, 47.68522, 47.68402, 47.683322, 47.683299, 47.68302, 47.68302)))","Census Tract 36, King County, Washington",B25064_001,950,81,2009,Median Gross Rent,49.24450338485332,0.05183631935247718
53033003800,"list(list(c(-122.300637, -122.300637, -122.300637, -122.299637, -122.298637, -122.296537, -122.293237, -122.290337, -122.290137, -122.290137, -122.290437, -122.292637, -122.294837, -122.295837, -122.299637, -122.300637, -122.300637, 47.67922, 47.67742, 47.67562, 47.67552, 47.67562, 47.67562, 47.67562, 47.67562, 47.67702, 47.67882, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.67922)))","Census Tract 38, King County, Washington",B25064_001,747,97,2009,Median Gross Rent,58.97181269544163,0.0789448630461066
53033003900,"list(list(c(-122.290137, -122.290137, -122.290337, -122.287536, -122.285936, -122.282336, -122.280636, -122.279536, -122.275736, -122.274136, -122.274136, -122.274136, -122.274136, -122.274236, -122.275136, -122.279036, -122.279736, -122.285036, -122.286337, -122.287537, -122.288337, -122.290437, -122.290137, 47.67882, 47.67702, 47.67562, 47.67552, 47.67562, 47.67552, 47.67562, 47.67562, 47.67562, 47.67572, 47.67752, 47.67922, 47.68112, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 47.68292, 
47.68292, 47.68292, 47.68292, 47.67882)))","Census Tract 39, King County, Washington",B25064_001,970,256,2009,Median Gross Rent,155.63694896941297,0.16045046285506492
53033004000,"list(list(c(-122.264236, -122.265245, -122.266036, -122.266136, -122.266636, -122.267836, -122.268836, -122.268836, -122.272836, -122.274236, -122.274136, -122.274136, -122.274136, -122.274136, -122.275736, -122.274836, -122.273936, -122.271536, -122.268836, -122.263236, -122.263536, -122.261436, -122.259236, -122.257535, -122.257335, -122.254735, -122.254135, -122.251435, -122.231435, -122.226235, -122.230579, -122.231835, -122.266436, -122.267336, -122.264236, 47.68462, 47.68462, 47.68432, 47.68252, 
47.68252, 47.68372, 47.68372, 47.68252, 47.68252, 47.68292, 47.68112, 47.67922, 47.67752, 47.67572, 47.67562, 47.67462, 47.67532, 47.67562, 47.67552, 47.67562, 47.67472, 47.67482, 47.67552, 47.67562, 47.67332, 47.67342, 47.67402, 47.67342, 47.66412, 47.66692, 47.684915, 47.69012, 47.69032, 47.69032, 47.68462)))","Census Tract 40, King County, Washington",B25064_001,986,206,2009,Median Gross Rent,125.2391073738245,0.12701735027771247
53033004100,"list(list(c(-122.261436, -122.263536, -122.263236, -122.264136, -122.266136, -122.268136, -122.268636, -122.271036, -122.273136, -122.274036, -122.275736, -122.277436, -122.279436, -122.282636, -122.284836, -122.287036, -122.292736, -122.290636, -122.286836, -122.286436, -122.286636, -122.286736, -122.285036, -122.271139, -122.255735, -122.240259, -122.231435, -122.251435, -122.254135, -122.254735, -122.257335, -122.257535, -122.259236, -122.261436, 47.67482, 47.67472, 47.67562, 47.67482, 47.67342, 
47.67202, 47.67162, 47.66982, 47.66842, 47.66812, 47.66812, 47.66812, 47.66772, 47.66472, 47.66282, 47.66132, 47.66122, 47.65852, 47.65842, 47.65682, 47.65452, 47.64752, 47.64752, 47.64733, 47.64712, 47.6577, 47.66412, 47.67342, 47.67402, 47.67342, 47.67332, 47.67562, 47.67552, 47.67482)))","Census Tract 41, King County, Washington",B25064_001,1133,118,2009,Median Gross Rent,71.73890616558879,0.0633176576924879
53033004200,"list(list(c(-122.296637, -122.296437, -122.295937, -122.295737, -122.295537, -122.292736, -122.287036, -122.284836, -122.282636, -122.279436, -122.277436, -122.275736, -122.274036, -122.273136, -122.271036, -122.268636, -122.268136, -122.266136, -122.264136, -122.263236, -122.268836, -122.271536, -122.273936, -122.274836, -122.275736, -122.279536, -122.280636, -122.282336, -122.285936, -122.287536, -122.290337, -122.293237, -122.296537, -122.296637, 47.67202, 47.66842, 47.66832, 47.66472, 47.66332, 
47.66122, 47.66132, 47.66282, 47.66472, 47.66772, 47.66812, 47.66812, 47.66812, 47.66842, 47.66982, 47.67162, 47.67202, 47.67342, 47.67482, 47.67562, 47.67552, 47.67562, 47.67532, 47.67462, 47.67562, 47.67562, 47.67562, 47.67552, 47.67562, 47.67552, 47.67562, 47.67562, 47.67562, 47.67202)))","Census Tract 42, King County, Washington",B25064_001,1161,168,2009,Median Gross Rent,102.13674776117726,0.08797308162030772
53033004300,"list(list(c(-122.300537, -122.302637, -122.306437, -122.306537, -122.306537, -122.306537, -122.306437, -122.306437, -122.306437, -122.306437, -122.305337, -122.301937, -122.300537, -122.298337, -122.292736, -122.295537, -122.295737, -122.295937, -122.296437, -122.296637, -122.296537, -122.298637, -122.299637, -122.300637, -122.300537, 47.67522, 47.67532, 47.67532, 47.67242, 47.67052, 47.66842, 47.66792, 47.66622, 47.66472, 47.66142, 47.66132, 47.66122, 47.66132, 47.66122, 47.66122, 47.66332, 47.66472, 
47.66832, 47.66842, 47.67202, 47.67562, 47.67562, 47.67552, 47.67562, 47.67522)))","Census Tract 43, King County, Washington",B25064_001,873,47,2009,Median Gross Rent,28.57397109985316,0.032730780183107856
53033004400,"list(list(c(-122.317337, -122.317237, -122.317137, -122.316237, -122.314137, -122.312837, -122.311737, -122.310737, -122.309437, -122.308237, -122.306437, -122.306437, -122.306437, -122.306537, -122.306537, -122.306537, -122.306437, -122.310637, -122.311837, -122.317237, -122.317337, 47.67202, 47.66842, 47.66482, 47.66482, 47.66472, 47.66472, 47.66472, 47.66472, 47.66462, 47.66472, 47.66472, 47.66622, 47.66792, 47.66842, 47.67052, 47.67242, 47.67532, 47.67542, 47.67542, 47.67552, 47.67202)))","Census Tract 44, King County, Washington",B25064_001,805,65,2009,Median Gross Rent,39.51719407426501,0.0490896820798323
53033004500,"list(list(c(-122.328138, -122.328338, -122.329538, -122.328638, -122.328238, -122.325538, -122.322137, -122.317137, -122.317237, -122.317337, -122.318037, -122.320938, -122.321415, -122.321938, -122.322938, -122.323438, -122.328238, -122.328138, 47.66922, 47.66782, 47.66782, 47.66642, 47.66482, 47.66492, 47.66482, 47.66482, 47.66842, 47.67202, 47.67202, 47.67202, 47.672025, 47.67202, 47.67202, 47.67202, 47.67222, 47.66922)))","Census Tract 45, King County, Washington",B25064_001,1631,189,2009,Median Gross Rent,114.90384123132442,0.07044993331166427
53033004600,"list(list(c(-122.331538, -122.334338, -122.336638, -122.337838, -122.339038, -122.344322, -122.345438, -122.346938, -122.347138, -122.347338, -122.344538, -122.340238, -122.339038, -122.338538, -122.336438, -122.333638, -122.328238, -122.328638, -122.329538, -122.328338, -122.328138, -122.328238, -122.330938, -122.333538, -122.333638, -122.333638, -122.332438, -122.332138, -122.329038, -122.327538, -122.325738, -122.325638, -122.326638, -122.329538, -122.331538, 47.68252, 47.68362, 47.68552, 47.68562, 
47.68502, 47.681267, 47.67942, 47.67602, 47.67162, 47.66492, 47.66492, 47.66492, 47.66492, 47.66492, 47.66492, 47.66492, 47.66482, 47.66642, 47.66782, 47.66782, 47.66922, 47.67222, 47.67212, 47.67222, 47.67302, 47.67512, 47.67582, 47.67732, 47.67822, 47.67822, 47.67932, 47.67982, 47.68102, 47.68262, 47.68252)))","Census Tract 46, King County, Washington",B25064_001,1009,218,2009,Median Gross Rent,132.53458935676574,0.13135241759838032
53033004700,"list(list(c(-122.370639, -122.371039, -122.373339, -122.376139, -122.378839, -122.38204, -122.38464, -122.38754, -122.3875, -122.38754, -122.3875, -122.38754, -122.38754, -122.38744, -122.38744, -122.380401, -122.376123, -122.367339, -122.366776, -122.366492, -122.366839, -122.365039, -122.364939, -122.365539, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365874, -122.36586, -122.365839, -122.365839, -122.370639, 47.67222, 47.67232, 47.67232, 47.67232, 47.67232, 
47.67232, 47.672319, 47.672219, 47.670763, 47.670019, 47.668589, 47.66772, 47.66712, 47.66652, 47.66322, 47.660075, 47.659349, 47.65642, 47.656902, 47.657351, 47.65782, 47.65782, 47.65832, 47.65902, 47.65942, 47.66092, 47.66152, 47.66432, 47.66642, 47.66782, 47.668616, 47.670104, 47.67082, 47.67232, 47.67222)))","Census Tract 47, King County, Washington",B25064_001,919,63,2009,Median Gross Rent,38.30128041044147,0.04167712775891346
53033004800,"list(list(c(-122.363039, -122.363839, -122.365874, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365839, -122.365539, -122.364939, -122.365039, -122.366839, -122.366492, -122.366776, -122.367339, -122.362204, -122.360539, -122.354238, -122.354338, -122.354338, -122.354238, -122.355238, -122.355238, -122.355238, -122.355338, -122.355339, -122.355339, -122.355239, -122.357039, -122.357039, -122.357239, -122.360539, -122.362139, -122.363039, 47.66862, 47.66862, 47.668616, 47.66782, 
47.66642, 47.66432, 47.66152, 47.66092, 47.65942, 47.65902, 47.65832, 47.65782, 47.65782, 47.657351, 47.656902, 47.65642, 47.653777, 47.65292, 47.64982, 47.65012, 47.65062, 47.65232, 47.65252, 47.65552, 47.65642, 47.65902, 47.66152, 47.66222, 47.66502, 47.66502, 47.66572, 47.66852, 47.66852, 47.66862, 47.66862)))","Census Tract 48, King County, Washington",B25064_001,1122,95,2009,Median Gross Rent,57.75589903161809,0.05147584583923181
53033004900,"list(list(c(-122.355339, -122.355339, -122.355338, -122.355238, -122.355238, -122.355238, -122.354238, -122.354338, -122.354338, -122.354238, -122.349552, -122.348405, -122.347038, -122.347038, -122.347038, -122.347038, -122.347038, -122.347038, -122.347038, -122.347038, -122.347138, -122.347138, -122.347138, -122.347238, -122.347238, -122.347338, -122.349838, -122.352538, -122.353639, -122.355239, -122.355339, 47.66222, 47.66152, 47.65902, 47.65642, 47.65552, 47.65252, 47.65232, 47.65062, 47.65012, 
47.64982, 47.647721, 47.647267, 47.64672, 47.64862, 47.64882, 47.64932, 47.65092, 47.65262, 47.65412, 47.65542, 47.65672, 47.65782, 47.65872, 47.66152, 47.66212, 47.66492, 47.66492, 47.66502, 47.66502, 47.66502, 47.66222)))","Census Tract 49, King County, Washington",B25064_001,944,58,2009,Median Gross Rent,35.26149625088262,0.03735327992678244
53033005000,"list(list(c(-122.347238, -122.347238, -122.347138, -122.347138, -122.347138, -122.344338, -122.342138, -122.342138, -122.340638, -122.339538, -122.337138, -122.335938, -122.335938, -122.335938, -122.335938, -122.336338, -122.336338, -122.336338, -122.336438, -122.338538, -122.339038, -122.340238, -122.344538, -122.347338, -122.347238, 47.66212, 47.66152, 47.65872, 47.65782, 47.65672, 47.65672, 47.65672, 47.65682, 47.65682, 47.65682, 47.65672, 47.65682, 47.65802, 47.65922, 47.66142, 47.66152, 47.66222, 
47.66422, 47.66492, 47.66492, 47.66492, 47.66492, 47.66492, 47.66492, 47.66212)))","Census Tract 50, King County, Washington",B25064_001,971,141,2009,Median Gross Rent,85.72191329955949,0.08828209402632285
53033005100,"list(list(c(-122.336338, -122.336338, -122.336338, -122.335938, -122.335938, -122.335938, -122.335938, -122.335938, -122.336038, -122.334838, -122.333638, -122.332438, -122.331238, -122.329538, -122.327538, -122.327738, -122.327671, -122.328138, -122.328122, -122.328238, -122.328138, -122.328138, -122.328238, -122.333638, -122.336438, -122.336338, 47.66422, 47.66222, 47.66152, 47.66142, 47.65922, 47.65802, 47.65682, 47.65312, 47.65202, 47.65202, 47.65202, 47.65202, 47.65202, 47.65202, 47.65402, 47.65562, 
47.65787, 47.65802, 47.65903, 47.66032, 47.66142, 47.66262, 47.66482, 47.66492, 47.66492, 47.66422)))","Census Tract 51, King County, Washington",B25064_001,984,125,2009,Median Gross Rent,75.99460398897118,0.07723028860667802
53033005200,"list(list(c(-122.328138, -122.328138, -122.328238, -122.328122, -122.328138, -122.327671, -122.327738, -122.327538, -122.326637, -122.326637, -122.326537, -122.326537, -122.322237, -122.319937, -122.319337, -122.318837, -122.317937, -122.317637, -122.317537, -122.317437, -122.317437, -122.317537, -122.317537, -122.317537, -122.317137, -122.322137, -122.325538, -122.328238, -122.328138, 47.66262, 47.66142, 47.66032, 47.65903, 47.65802, 47.65787, 47.65562, 47.65402, 47.65432, 47.65372, 47.65322, 47.65032, 
47.65302, 47.65282, 47.65372, 47.65422, 47.65562, 47.65592, 47.65692, 47.65782, 47.65842, 47.65962, 47.65992, 47.66142, 47.66482, 47.66482, 47.66492, 47.66482, 47.66262)))","Census Tract 52, King County, Washington",B25064_001,987,108,2009,Median Gross Rent,65.65933784647109,0.06652415182013281
53033005301,"list(list(c(-122.317537, -122.317537, -122.317537, -122.317437, -122.317437, -122.317537, -122.316437, -122.314237, -122.312937, -122.311837, -122.311837, -122.311737, -122.311737, -122.309537, -122.308237, -122.306437, -122.306437, -122.308237, -122.309437, -122.310737, -122.311737, -122.312837, -122.314137, -122.316237, -122.317137, -122.317537, 47.66142, 47.65992, 47.65962, 47.65842, 47.65782, 47.65692, 47.65692, 47.65692, 47.65692, 47.65692, 47.65832, 47.65982, 47.66132, 47.66132, 47.66132, 47.66142, 
47.66472, 47.66472, 47.66462, 47.66472, 47.66472, 47.66472, 47.66472, 47.66482, 47.66482, 47.66142)))","Census Tract 53.01, King County, Washington",B25064_001,758,38,2009,Median Gross Rent,23.102359612647238,0.030478046982384217
53033005302,"list(list(c(-122.311737, -122.311837, -122.311837, -122.312937, -122.314237, -122.316437, -122.317537, -122.317637, -122.317937, -122.318837, -122.319337, -122.319937, -122.313275, -122.310437, -122.304452, -122.300269, -122.286736, -122.286636, -122.286436, -122.286836, -122.290636, -122.292736, -122.298337, -122.300537, -122.301937, -122.305337, -122.306437, -122.308237, -122.309537, -122.311737, -122.311737, 47.65982, 47.65832, 47.65692, 47.65692, 47.65692, 47.65692, 47.65692, 47.65592, 47.65562, 
47.65422, 47.65372, 47.65282, 47.647413, 47.64712, 47.647352, 47.647366, 47.64752, 47.65452, 47.65682, 47.65842, 47.65852, 47.66122, 47.66122, 47.66132, 47.66122, 47.66132, 47.66142, 47.66132, 47.66132, 47.66132, 47.65982)))","Census Tract 53.02, King County, Washington",B25064_001,794,90,2009,Median Gross Rent,54.716114872059244,0.06891198346606958
53033005400,"list(list(c(-122.342138, -122.344338, -122.347138, -122.347038, -122.347038, -122.347038, -122.347038, -122.347038, -122.347038, -122.347038, -122.347038, -122.338338, -122.337538, -122.332621, -122.326537, -122.326537, -122.326637, -122.326637, -122.327538, -122.329538, -122.331238, -122.332438, -122.333638, -122.334838, -122.336038, -122.335938, -122.335938, -122.337138, -122.339538, -122.340638, -122.342138, -122.342138, 47.65672, 47.65672, 47.65672, 47.65542, 47.65412, 47.65262, 47.65092, 47.64932, 
47.64882, 47.64862, 47.64672, 47.63952, 47.63972, 47.644458, 47.65032, 47.65322, 47.65372, 47.65432, 47.65402, 47.65202, 47.65202, 47.65202, 47.65202, 47.65202, 47.65202, 47.65312, 47.65682, 47.65672, 47.65682, 47.65682, 47.65682, 47.65672)))","Census Tract 54, King County, Washington",B25064_001,1123,58,2009,Median Gross Rent,35.26149625088262,0.031399373331151045
53033005600,"list(list(c(-122.407768, -122.41094, -122.413167, -122.41604, -122.41794, -122.420141, -122.423850728698, -122.417852794765, -122.416804457941, -122.414645, -122.40424, -122.393739, -122.389677909715, -122.389678, -122.390354, -122.391119, -122.391139, -122.390639, -122.389939, -122.389539, -122.390039, -122.390339, -122.390339, -122.390339, -122.390339, -122.390339, -122.393039, -122.393039, -122.39424, -122.39564, -122.40114, -122.40114, -122.40104, -122.40364, -122.40344, -122.40354, -122.407768, 
47.654006, 47.654019, 47.654006, 47.654019, 47.654019, 47.651919, 47.6513688771884, 47.6438090964154, 47.6424877753318, 47.639766, 47.63392, 47.63102, 47.6313891900259, 47.631391, 47.631646, 47.63171, 47.63182, 47.63222, 47.63462, 47.63582, 47.63592, 47.63592, 47.63702, 47.63772, 47.63842, 47.63912, 47.63922, 47.63962, 47.63962, 47.63962, 47.63952, 47.64322, 47.64672, 47.64672, 47.652219, 47.654019, 47.654006)))","Census Tract 56, King County, Washington",B25064_001,2001,0,2009,Median Gross Rent,0,0
53033005700,"list(list(c(-122.419061, -122.429841, -122.423850728698, -122.420141, -122.41794, -122.41604, -122.413167, -122.41094, -122.407768, -122.40354, -122.40344, -122.40364, -122.40104, -122.40114, -122.40114, -122.39564, -122.39424, -122.393039, -122.393039, -122.393039, -122.391639, -122.391639, -122.391539, -122.390339, -122.390139, -122.390139, -122.39154, -122.39294, -122.39294, -122.39294, -122.39414, -122.39544, -122.39564, -122.39564, -122.39614, -122.39624, -122.393902, -122.39264, -122.39094, 
-122.39094, -122.39094, -122.39104, -122.393682, -122.40164, -122.403514, -122.405335, -122.406673, -122.40804, -122.413140252309, -122.419061, 47.669307, 47.658919, 47.6513688771884, 47.651919, 47.654019, 47.654019, 47.654006, 47.654019, 47.654006, 47.654019, 47.652219, 47.64672, 47.64672, 47.64322, 47.63952, 47.63962, 47.63962, 47.63962, 47.64012, 47.64112, 47.64112, 47.64342, 47.64462, 47.64472, 47.64582, 47.64862, 47.64862, 47.64862, 47.65222, 47.65302, 47.65312, 47.65312, 47.65402, 47.65592, 
47.657619, 47.661319, 47.661036, 47.66132, 47.66132, 47.66212, 47.66302, 47.663819, 47.66368, 47.66596, 47.66666, 47.668026, 47.670744, 47.671919, 47.6750124477747, 47.669307)))","Census Tract 57, King County, Washington",B25064_001,858,141,2009,Median Gross Rent,85.72191329955949,0.09990898985962644
