GEOID,variable,value,moe,geometry,Year,short_label,SE,CoV,censored_est
53033002000,severely_burdened,62,36,"list(c(-122.317637, -122.317587, -122.317609, -122.317617, -122.317586, -122.313445, -122.312233, -122.308171, -122.305606, -122.305695, -122.3056, -122.303319, -122.309552, -122.309587, -122.312255, -122.317692, -122.317637, 47.69947, 47.696742, 47.692188, 47.690367, 47.688549, 47.688516, 47.690339, 47.690311, 47.692561, 47.695749, 47.697241, 47.70027, 47.700319, 47.701227, 47.701248, 47.701286, 47.69947))",2019,Population,21.8864459488237,0.3530071927229629,62
53033002100,highly_burdened,114,84,"list(c(-122.306855, -122.301671, -122.297382, -122.296086, -122.296024, -122.290715, -122.29066, -122.290662, -122.290704, -122.299923, -122.302553, -122.303319, -122.3056, -122.305695, -122.305606, -122.308171, -122.306855, 47.690302, 47.690266, 47.689424, 47.690233, 47.690233, 47.690201, 47.692372, 47.700204, 47.70112, 47.701155, 47.70117, 47.70027, 47.697241, 47.695749, 47.692561, 47.690311, 47.690302))",2019,Population,51.06837388058863,0.447968191934988,114
53033002100,low_burden,372,238,"list(c(-122.306855, -122.301671, -122.297382, -122.296086, -122.296024, -122.290715, -122.29066, -122.290662, -122.290704, -122.299923, -122.302553, -122.303319, -122.3056, -122.305695, -122.305606, -122.308171, -122.306855, 47.690302, 47.690266, 47.689424, 47.690233, 47.690233, 47.690201, 47.692372, 47.700204, 47.70112, 47.701155, 47.70117, 47.70027, 47.697241, 47.695749, 47.692561, 47.690311, 47.690302))",2019,Population,144.6937259950011,0.38896162901882014,372
53033002100,severely_burdened,147,64,"list(c(-122.306855, -122.301671, -122.297382, -122.296086, -122.296024, -122.290715, -122.29066, -122.290662, -122.290704, -122.299923, -122.302553, -122.303319, -122.3056, -122.305695, -122.305606, -122.308171, -122.306855, 47.690302, 47.690266, 47.689424, 47.690233, 47.690233, 47.690201, 47.692372, 47.700204, 47.70112, 47.701155, 47.70117, 47.70027, 47.697241, 47.695749, 47.692561, 47.690311, 47.690302))",2019,Population,38.90923724235324,0.26468868872349144,147
53033002200,highly_burdened,70,87,"list(c(-122.290704, -122.290662, -122.29066, -122.290715, -122.28239, -122.281511, -122.27996, -122.279806, -122.279753, -122.274385, -122.269018, -122.266436, -122.264473, -122.267487, -122.249222, -122.243423, -122.25105, -122.255062, -122.258708, -122.272336, -122.272473, -122.276689, -122.277655, -122.277652, -122.277926, -122.278314, -122.280939, -122.290876, -122.290704, 47.70112, 47.700204, 47.692372, 47.690201, 47.690173, 47.691665, 47.690159, 47.684844, 47.683035, 47.68303, 47.683023, 47.682954, 
47.684754, 47.690315, 47.69022, 47.689524, 47.693615, 47.696866, 47.697694, 47.69732, 47.695026, 47.696155, 47.6974, 47.703881, 47.704588, 47.705077, 47.704663, 47.704783, 47.70112))",2019,Population,52.89224437632394,0.755603491090342,70
53033002200,low_burden,262,231,"list(c(-122.290704, -122.290662, -122.29066, -122.290715, -122.28239, -122.281511, -122.27996, -122.279806, -122.279753, -122.274385, -122.269018, -122.266436, -122.264473, -122.267487, -122.249222, -122.243423, -122.25105, -122.255062, -122.258708, -122.272336, -122.272473, -122.276689, -122.277655, -122.277652, -122.277926, -122.278314, -122.280939, -122.290876, -122.290704, 47.70112, 47.700204, 47.692372, 47.690201, 47.690173, 47.691665, 47.690159, 47.684844, 47.683035, 47.68303, 47.683023, 47.682954, 
47.684754, 47.690315, 47.69022, 47.689524, 47.693615, 47.696866, 47.697694, 47.69732, 47.695026, 47.696155, 47.6974, 47.703881, 47.704588, 47.705077, 47.704663, 47.704783, 47.70112))",2019,Population,140.43802817161873,0.536023008288621,262
53033002200,severely_burdened,79,57,"list(c(-122.290704, -122.290662, -122.29066, -122.290715, -122.28239, -122.281511, -122.27996, -122.279806, -122.279753, -122.274385, -122.269018, -122.266436, -122.264473, -122.267487, -122.249222, -122.243423, -122.25105, -122.255062, -122.258708, -122.272336, -122.272473, -122.276689, -122.277655, -122.277652, -122.277926, -122.278314, -122.280939, -122.290876, -122.290704, 47.70112, 47.700204, 47.692372, 47.690201, 47.690173, 47.691665, 47.690159, 47.684844, 47.683035, 47.68303, 47.683023, 47.682954, 
47.684754, 47.690315, 47.69022, 47.689524, 47.693615, 47.696866, 47.697694, 47.69732, 47.695026, 47.696155, 47.6974, 47.703881, 47.704588, 47.705077, 47.704663, 47.704783, 47.70112))",2019,Population,34.65353941897086,0.4386523977084919,79
53033002400,highly_burdened,76,76,"list(c(-122.295887, -122.29048, -122.288369, -122.279753, -122.279806, -122.27996, -122.281511, -122.28239, -122.290715, -122.296024, -122.295887, 47.683046, 47.683046, 47.683044, 47.683035, 47.684844, 47.690159, 47.691665, 47.690173, 47.690201, 47.690233, 47.683046))",2019,Population,46.204719225294475,0.6079568319117694,76
53033002400,low_burden,250,169,"list(c(-122.295887, -122.29048, -122.288369, -122.279753, -122.279806, -122.27996, -122.281511, -122.28239, -122.290715, -122.296024, -122.295887, 47.683046, 47.683046, 47.683044, 47.683035, 47.684844, 47.690159, 47.691665, 47.690173, 47.690201, 47.690233, 47.683046))",2019,Population,102.74470459308903,0.4109788183723561,250
53033002400,severely_burdened,53,37,"list(c(-122.295887, -122.29048, -122.288369, -122.279753, -122.279806, -122.27996, -122.281511, -122.28239, -122.290715, -122.296024, -122.295887, 47.683046, 47.683046, 47.683044, 47.683035, 47.684844, 47.690159, 47.691665, 47.690173, 47.690201, 47.690233, 47.683046))",2019,Population,22.494402780735467,0.42442269397614085,53
53033002500,highly_burdened,73,71,"list(c(-122.306731, -122.306711, -122.306645, -122.30652, -122.300653, -122.300665, -122.300759, -122.295887, -122.296024, -122.296086, -122.297382, -122.301671, -122.306855, -122.306731, 47.684858, 47.683045, 47.679431, 47.675777, 47.675772, 47.679407, 47.683046, 47.683046, 47.690233, 47.690233, 47.689424, 47.690266, 47.690302, 47.684858))",2019,Population,43.16493506573563,0.5913004803525428,73
53033002500,low_burden,281,199,"list(c(-122.306731, -122.306711, -122.306645, -122.30652, -122.300653, -122.300665, -122.300759, -122.295887, -122.296024, -122.296086, -122.297382, -122.301671, -122.306855, -122.306731, 47.684858, 47.683045, 47.679431, 47.675777, 47.675772, 47.679407, 47.683046, 47.683046, 47.690233, 47.690233, 47.689424, 47.690266, 47.690302, 47.684858))",2019,Population,120.9834095504421,0.43054594146064806,281
53033002500,severely_burdened,77,43,"list(c(-122.306731, -122.306711, -122.306645, -122.30652, -122.300653, -122.300665, -122.300759, -122.295887, -122.296024, -122.296086, -122.297382, -122.301671, -122.306855, -122.306731, 47.684858, 47.683045, 47.679431, 47.675777, 47.675772, 47.679407, 47.683046, 47.683046, 47.690233, 47.690233, 47.689424, 47.690266, 47.690302, 47.684858))",2019,Population,26.142143772206083,0.33950836067800105,77
53033002600,highly_burdened,163,167,"list(c(-122.317489, -122.317483, -122.317482, -122.317415, -122.317365, -122.311931, -122.30652, -122.306645, -122.306711, -122.306731, -122.306855, -122.308171, -122.312233, -122.313445, -122.317586, -122.317489, 47.683061, 47.682802, 47.68272, 47.679468, 47.675828, 47.675782, 47.675777, 47.679431, 47.683045, 47.684858, 47.690302, 47.690311, 47.690339, 47.688516, 47.688549, 47.683061))",2019,Population,101.52879092926548,0.6228760179709539,163
53033002600,low_burden,299,222,"list(c(-122.317489, -122.317483, -122.317482, -122.317415, -122.317365, -122.311931, -122.30652, -122.306645, -122.306711, -122.306731, -122.306855, -122.308171, -122.312233, -122.313445, -122.317586, -122.317489, 47.683061, 47.682802, 47.68272, 47.679468, 47.675828, 47.675782, 47.675777, 47.679431, 47.683045, 47.684858, 47.690302, 47.690311, 47.690339, 47.688516, 47.688549, 47.683061))",2019,Population,134.9664166844128,0.4513926979411799,299
53033002600,severely_burdened,191,93,"list(c(-122.317489, -122.317483, -122.317482, -122.317415, -122.317365, -122.311931, -122.30652, -122.306645, -122.306711, -122.306731, -122.306855, -122.308171, -122.312233, -122.313445, -122.317586, -122.317489, 47.683061, 47.682802, 47.68272, 47.679468, 47.675828, 47.675782, 47.675777, 47.679431, 47.683045, 47.684858, 47.690302, 47.690311, 47.690339, 47.688516, 47.688549, 47.683061))",2019,Population,56.53998536779455,0.29602086579997144,191
53033002700,highly_burdened,133,128,"list(c(-122.344557, -122.344532, -122.344389, -122.344446, -122.341376, -122.339148, -122.337796, -122.33648, -122.334015, -122.331585, -122.329586, -122.329346, -122.323893, -122.322904, -122.322921, -122.322929, -122.320617, -122.317489, -122.317586, -122.317617, -122.323002, -122.324341, -122.329033, -122.328889, -122.332151, -122.333221, -122.33779, -122.340223, -122.344593, -122.344557, 47.68694, 47.684047, 47.681795, 47.681237, 47.682256, 47.685075, 47.685648, 47.685529, 47.683407, 47.682626, 
47.68264, 47.683251, 47.683167, 47.683157, 47.684395, 47.685071, 47.683213, 47.683061, 47.688549, 47.690367, 47.690395, 47.690406, 47.693527, 47.690246, 47.690542, 47.690519, 47.69051, 47.690528, 47.690561, 47.68694))",2019,Population,77.81847448470648,0.5851013119150863,133
53033002700,low_burden,438,308,"list(c(-122.344557, -122.344532, -122.344389, -122.344446, -122.341376, -122.339148, -122.337796, -122.33648, -122.334015, -122.331585, -122.329586, -122.329346, -122.323893, -122.322904, -122.322921, -122.322929, -122.320617, -122.317489, -122.317586, -122.317617, -122.323002, -122.324341, -122.329033, -122.328889, -122.332151, -122.333221, -122.33779, -122.340223, -122.344593, -122.344557, 47.68694, 47.684047, 47.681795, 47.681237, 47.682256, 47.685075, 47.685648, 47.685529, 47.683407, 47.682626, 
47.68264, 47.683251, 47.683167, 47.683157, 47.684395, 47.685071, 47.683213, 47.683061, 47.688549, 47.690367, 47.690395, 47.690406, 47.693527, 47.690246, 47.690542, 47.690519, 47.69051, 47.690528, 47.690561, 47.68694))",2019,Population,187.25070422882496,0.4275130233534816,438
53033002700,severely_burdened,101,100,"list(c(-122.344557, -122.344532, -122.344389, -122.344446, -122.341376, -122.339148, -122.337796, -122.33648, -122.334015, -122.331585, -122.329586, -122.329346, -122.323893, -122.322904, -122.322921, -122.322929, -122.320617, -122.317489, -122.317586, -122.317617, -122.323002, -122.324341, -122.329033, -122.328889, -122.332151, -122.333221, -122.33779, -122.340223, -122.344593, -122.344557, 47.68694, 47.684047, 47.681795, 47.681237, 47.682256, 47.685075, 47.685648, 47.685529, 47.683407, 47.682626, 
47.68264, 47.683251, 47.683167, 47.683157, 47.684395, 47.685071, 47.683213, 47.683061, 47.688549, 47.690367, 47.690395, 47.690406, 47.693527, 47.690246, 47.690542, 47.690519, 47.69051, 47.690528, 47.690561, 47.68694))",2019,Population,60.79568319117694,0.6019374573383856,101
53033002800,highly_burdened,119,155,"list(c(-122.355323, -122.345305, -122.344446, -122.344389, -122.344532, -122.344557, -122.344593, -122.349913, -122.355303, -122.355301, -122.3553, -122.355299, -122.355305, -122.355323, 47.679658, 47.679562, 47.681237, 47.681795, 47.684047, 47.68694, 47.690561, 47.690577, 47.690593, 47.68694, 47.686213, 47.684016, 47.681803, 47.679658))",2019,Population,94.23330894632426,0.7918765457674307,119
53033002800,low_burden,725,441,"list(c(-122.355323, -122.345305, -122.344446, -122.344389, -122.344532, -122.344557, -122.344593, -122.349913, -122.355303, -122.355301, -122.3553, -122.355299, -122.355305, -122.355323, 47.679658, 47.679562, 47.681237, 47.681795, 47.684047, 47.68694, 47.690561, 47.690577, 47.690593, 47.68694, 47.686213, 47.684016, 47.681803, 47.679658))",2019,Population,268.1089628730903,0.3698054660318487,725
53033002800,severely_burdened,137,98,"list(c(-122.355323, -122.345305, -122.344446, -122.344389, -122.344532, -122.344557, -122.344593, -122.349913, -122.355303, -122.355301, -122.3553, -122.355299, -122.355305, -122.355323, 47.679658, 47.679562, 47.681237, 47.681795, 47.684047, 47.68694, 47.690561, 47.690577, 47.690593, 47.68694, 47.686213, 47.684016, 47.681803, 47.679658))",2019,Population,59.5797695273534,0.4348888286668131,137
53033002900,highly_burdened,129,120,"list(c(-122.366038, -122.3625, -122.357426, -122.355323, -122.355305, -122.355299, -122.3553, -122.355301, -122.355303, -122.363322, -122.365994, -122.366028, -122.366038, 47.679551, 47.679555, 47.679561, 47.679658, 47.681803, 47.684016, 47.686213, 47.68694, 47.690593, 47.690639, 47.690654, 47.686935, 47.679551))",2019,Population,72.95481982941233,0.5655412389876925,129
53033002900,low_burden,372,255,"list(c(-122.366038, -122.3625, -122.357426, -122.355323, -122.355305, -122.355299, -122.3553, -122.355301, -122.355303, -122.363322, -122.365994, -122.366028, -122.366038, 47.679551, 47.679555, 47.679561, 47.679658, 47.681803, 47.684016, 47.686213, 47.68694, 47.690593, 47.690639, 47.690654, 47.686935, 47.679551))",2019,Population,155.0289921375012,0.41674460252016454,372
53033002900,severely_burdened,124,80,"list(c(-122.366038, -122.3625, -122.357426, -122.355323, -122.355305, -122.355299, -122.3553, -122.355301, -122.355303, -122.363322, -122.365994, -122.366028, -122.366038, 47.679551, 47.679555, 47.679561, 47.679658, 47.681803, 47.684016, 47.686213, 47.68694, 47.690593, 47.690639, 47.690654, 47.686935, 47.679551))",2019,Population,48.63654655294155,0.39223021413662545,124
53033003000,highly_burdened,161,138,"list(c(-122.382159, -122.382149, -122.382145, -122.376771, -122.370439, -122.366038, -122.366028, -122.365994, -122.370404, -122.374104, -122.382179, -122.382159, 47.686841, 47.685013, 47.679954, 47.679527, 47.679543, 47.679551, 47.686935, 47.690654, 47.690635, 47.690619, 47.690591, 47.686841))",2019,Population,83.89804280382417,0.5211058559243738,161
53033003000,low_burden,395,307,"list(c(-122.382159, -122.382149, -122.382145, -122.376771, -122.370439, -122.366038, -122.366028, -122.365994, -122.370404, -122.374104, -122.382179, -122.382159, 47.686841, 47.685013, 47.679954, 47.679527, 47.679543, 47.679551, 47.686935, 47.690654, 47.690635, 47.690619, 47.690591, 47.686841))",2019,Population,186.6427473969132,0.4725132845491473,395
53033003000,severely_burdened,182,102,"list(c(-122.382159, -122.382149, -122.382145, -122.376771, -122.370439, -122.366038, -122.366028, -122.365994, -122.370404, -122.374104, -122.382179, -122.382159, 47.686841, 47.685013, 47.679954, 47.679527, 47.679543, 47.679551, 47.686935, 47.690654, 47.690635, 47.690619, 47.690591, 47.686841))",2019,Population,62.01159685500048,0.34072305964285976,182
53033003100,highly_burdened,84,92,"list(c(-122.403841, -122.405001742109, -122.402684, -122.403308, -122.404601, -122.402117, -122.392977, -122.388684, -122.387544, -122.382145, -122.382149, -122.382159, -122.382179, -122.383274, -122.387599, -122.388725, -122.392991, -122.393042, -122.399687, -122.402427, -122.402045, -122.403441, -122.406241, -122.403841, 47.689419, 47.6867202745967, 47.686727, 47.682393, 47.679318, 47.679434, 47.679456, 47.679487, 47.679504, 47.679954, 47.685013, 47.686841, 47.690591, 47.690587, 47.690574, 47.690573, 
47.69057, 47.69057, 47.690542, 47.694961, 47.697538, 47.697719, 47.693019, 47.689419))",2019,Population,55.932028535882786,0.6658574825700332,84
53033003100,low_burden,350,291,"list(c(-122.403841, -122.405001742109, -122.402684, -122.403308, -122.404601, -122.402117, -122.392977, -122.388684, -122.387544, -122.382145, -122.382149, -122.382159, -122.382179, -122.383274, -122.387599, -122.388725, -122.392991, -122.393042, -122.399687, -122.402427, -122.402045, -122.403441, -122.406241, -122.403841, 47.689419, 47.6867202745967, 47.686727, 47.682393, 47.679318, 47.679434, 47.679456, 47.679487, 47.679504, 47.679954, 47.685013, 47.686841, 47.690591, 47.690587, 47.690574, 47.690573, 
47.69057, 47.69057, 47.690542, 47.694961, 47.697538, 47.697719, 47.693019, 47.689419))",2019,Population,176.91543808632488,0.5054726802466425,350
53033003100,severely_burdened,69,65,"list(c(-122.403841, -122.405001742109, -122.402684, -122.403308, -122.404601, -122.402117, -122.392977, -122.388684, -122.387544, -122.382145, -122.382149, -122.382159, -122.382179, -122.383274, -122.387599, -122.388725, -122.392991, -122.393042, -122.399687, -122.402427, -122.402045, -122.403441, -122.406241, -122.403841, 47.689419, 47.6867202745967, 47.686727, 47.682393, 47.679318, 47.679434, 47.679456, 47.679487, 47.679504, 47.679954, 47.685013, 47.686841, 47.690591, 47.690587, 47.690574, 47.690573, 
47.69057, 47.69057, 47.690542, 47.694961, 47.697538, 47.697719, 47.693019, 47.689419))",2019,Population,39.51719407426501,0.5727129575980435,69
53033003200,highly_burdened,515,365,"list(c(-122.409283585233, -122.406673, -122.405335, -122.403514, -122.402046, -122.393682, -122.39122, -122.38744, -122.387589, -122.387588, -122.387586, -122.387536, -122.387544, -122.388684, -122.392977, -122.402117, -122.404601, -122.403308, -122.402684, -122.405001742109, -122.407841, -122.40966, -122.409283585233, 47.672673021955, 47.670744, 47.668026, 47.66666, 47.666072, 47.66368, 47.663839, 47.66322, 47.670915, 47.672372, 47.675287, 47.677697, 47.679504, 47.679487, 47.679456, 47.679434, 47.679318, 
47.682393, 47.686727, 47.6867202745967, 47.680119, 47.676224, 47.672673021955))",2019,Population,221.90424364779582,0.4308820265005744,515
53033003200,low_burden,1538,727,"list(c(-122.409283585233, -122.406673, -122.405335, -122.403514, -122.402046, -122.393682, -122.39122, -122.38744, -122.387589, -122.387588, -122.387586, -122.387536, -122.387544, -122.388684, -122.392977, -122.402117, -122.404601, -122.403308, -122.402684, -122.405001742109, -122.407841, -122.40966, -122.409283585233, 47.672673021955, 47.670744, 47.668026, 47.66666, 47.666072, 47.66368, 47.663839, 47.66322, 47.670915, 47.672372, 47.675287, 47.677697, 47.679504, 47.679487, 47.679456, 47.679434, 47.679318, 
47.682393, 47.686727, 47.6867202745967, 47.680119, 47.676224, 47.672673021955))",2019,Population,441.9846167998563,0.2873762137840418,1538
53033003200,severely_burdened,335,175,"list(c(-122.409283585233, -122.406673, -122.405335, -122.403514, -122.402046, -122.393682, -122.39122, -122.38744, -122.387589, -122.387588, -122.387586, -122.387536, -122.387544, -122.388684, -122.392977, -122.402117, -122.404601, -122.403308, -122.402684, -122.405001742109, -122.407841, -122.40966, -122.409283585233, 47.672673021955, 47.670744, 47.668026, 47.66666, 47.666072, 47.66368, 47.663839, 47.66322, 47.670915, 47.672372, 47.675287, 47.677697, 47.679504, 47.679487, 47.679456, 47.679434, 47.679318, 
47.682393, 47.686727, 47.6867202745967, 47.680119, 47.676224, 47.672673021955))",2019,Population,106.39244558455964,0.3175893898046556,335
53033003300,highly_burdened,295,195,"list(c(-122.387588, -122.382124, -122.373486, -122.366169, -122.366025, -122.366038, -122.370439, -122.376771, -122.382145, -122.387544, -122.387536, -122.387586, -122.387588, 47.672372, 47.672366, 47.672357, 47.672347, 47.675984, 47.679551, 47.679543, 47.679527, 47.679954, 47.679504, 47.677697, 47.675287, 47.672372))",2019,Population,118.55158222279503,0.40186977024676285,295
53033003300,low_burden,1528,601,"list(c(-122.387588, -122.382124, -122.373486, -122.366169, -122.366025, -122.366038, -122.370439, -122.376771, -122.382145, -122.387544, -122.387536, -122.387586, -122.387588, 47.672372, 47.672366, 47.672357, 47.672347, 47.675984, 47.679551, 47.679543, 47.679527, 47.679954, 47.679504, 47.677697, 47.675287, 47.672372))",2019,Population,365.3820559789734,0.23912438218519202,1528
53033003300,severely_burdened,217,120,"list(c(-122.387588, -122.382124, -122.373486, -122.366169, -122.366025, -122.366038, -122.370439, -122.376771, -122.382145, -122.387544, -122.387536, -122.387586, -122.387588, 47.672372, 47.672366, 47.672357, 47.672347, 47.675984, 47.679551, 47.679543, 47.679527, 47.679954, 47.679504, 47.677697, 47.675287, 47.672372))",2019,Population,72.95481982941233,0.3361973264028218,217
53033003400,highly_burdened,155,122,"list(c(-122.366179, -122.363283, -122.357361, -122.357087, -122.357721, -122.357467, -122.357441, -122.357426, -122.3625, -122.366038, -122.366025, -122.366169, -122.366179, 47.668652, 47.668677, 47.668674, 47.668673, 47.672349, 47.672349, 47.675997, 47.679561, 47.679555, 47.679551, 47.675984, 47.672347, 47.668652))",2019,Population,74.17073349323587,0.478520861246683,155
53033003400,low_burden,350,263,"list(c(-122.366179, -122.363283, -122.357361, -122.357087, -122.357721, -122.357467, -122.357441, -122.357426, -122.3625, -122.366038, -122.366025, -122.366169, -122.366179, 47.668652, 47.668677, 47.668674, 47.668673, 47.672349, 47.672349, 47.675997, 47.679561, 47.679555, 47.679551, 47.675984, 47.672347, 47.668652))",2019,Population,159.89264679279535,0.45683613369370096,350
53033003400,severely_burdened,120,57,"list(c(-122.366179, -122.363283, -122.357361, -122.357087, -122.357721, -122.357467, -122.357441, -122.357426, -122.3625, -122.366038, -122.366025, -122.366169, -122.366179, 47.668652, 47.668677, 47.668674, 47.668673, 47.672349, 47.672349, 47.675997, 47.679561, 47.679555, 47.679551, 47.675984, 47.672347, 47.668652))",2019,Population,34.65353941897086,0.2887794951580905,120
53033003500,highly_burdened,177,101,"list(c(-122.357721, -122.357087, -122.357361, -122.357137, -122.355412, -122.353961, -122.347234, -122.347186, -122.346957, -122.346616, -122.345842, -122.345305, -122.355323, -122.357426, -122.357441, -122.357467, -122.357721, 47.672349, 47.668673, 47.668674, 47.66503, 47.665004, 47.665039, 47.664991, 47.67166, 47.675438, 47.676254, 47.677287, 47.679562, 47.679658, 47.679561, 47.675997, 47.672349, 47.672349))",2019,Population,61.403640023088705,0.34691322046942774,177
53033003500,low_burden,505,249,"list(c(-122.357721, -122.357087, -122.357361, -122.357137, -122.355412, -122.353961, -122.347234, -122.347186, -122.346957, -122.346616, -122.345842, -122.345305, -122.355323, -122.357426, -122.357441, -122.357467, -122.357721, 47.672349, 47.668673, 47.668674, 47.66503, 47.665004, 47.665039, 47.664991, 47.67166, 47.675438, 47.676254, 47.677287, 47.679562, 47.679658, 47.679561, 47.675997, 47.672349, 47.672349))",2019,Population,151.38125114603056,0.29976485375451595,505
53033003500,severely_burdened,110,52,"list(c(-122.357721, -122.357087, -122.357361, -122.357137, -122.355412, -122.353961, -122.347234, -122.347186, -122.346957, -122.346616, -122.345842, -122.345305, -122.355323, -122.357426, -122.357441, -122.357467, -122.357721, 47.672349, 47.668673, 47.668674, 47.66503, 47.665004, 47.665039, 47.664991, 47.67166, 47.675438, 47.676254, 47.677287, 47.679562, 47.679658, 47.679561, 47.675997, 47.672349, 47.672349))",2019,Population,31.61375525941201,0.28739777508556374,110
53033003600,highly_burdened,606,342,"list(c(-122.333559, -122.328214, -122.323448, -122.321326, -122.318995, -122.317365, -122.317365, -122.317415, -122.317482, -122.317483, -122.317489, -122.320617, -122.322929, -122.322921, -122.322904, -122.323893, -122.329346, -122.329586, -122.328572, -122.326678, -122.325714, -122.327179, -122.331649, -122.332686, -122.333534, -122.333552, -122.333559, 47.672317, 47.67228, 47.672246, 47.672224, 47.672211, 47.672013, 47.675828, 47.679468, 47.68272, 47.682802, 47.683061, 47.683213, 47.685071, 47.684395, 
47.683157, 47.683167, 47.683251, 47.68264, 47.682321, 47.681139, 47.679815, 47.678433, 47.678081, 47.675982, 47.675263, 47.673146, 47.672317))",2019,Population,207.92123651382514,0.34310435068287976,606
53033003600,low_burden,1579,706,"list(c(-122.333559, -122.328214, -122.323448, -122.321326, -122.318995, -122.317365, -122.317365, -122.317415, -122.317482, -122.317483, -122.317489, -122.320617, -122.322929, -122.322921, -122.322904, -122.323893, -122.329346, -122.329586, -122.328572, -122.326678, -122.325714, -122.327179, -122.331649, -122.332686, -122.333534, -122.333552, -122.333559, 47.672317, 47.67228, 47.672246, 47.672224, 47.672211, 47.672013, 47.675828, 47.679468, 47.68272, 47.682802, 47.683061, 47.683213, 47.685071, 47.684395, 
47.683157, 47.683167, 47.683251, 47.68264, 47.682321, 47.681139, 47.679815, 47.678433, 47.678081, 47.675982, 47.675263, 47.673146, 47.672317))",2019,Population,429.2175233297092,0.2718287038186885,1579
53033003600,severely_burdened,543,159,"list(c(-122.333559, -122.328214, -122.323448, -122.321326, -122.318995, -122.317365, -122.317365, -122.317415, -122.317482, -122.317483, -122.317489, -122.320617, -122.322929, -122.322921, -122.322904, -122.323893, -122.329346, -122.329586, -122.328572, -122.326678, -122.325714, -122.327179, -122.331649, -122.332686, -122.333534, -122.333552, -122.333559, 47.672317, 47.67228, 47.672246, 47.672224, 47.672211, 47.672013, 47.675828, 47.679468, 47.68272, 47.682802, 47.683061, 47.683213, 47.685071, 47.684395, 
47.683157, 47.683167, 47.683251, 47.68264, 47.682321, 47.681139, 47.679815, 47.678433, 47.678081, 47.675982, 47.675263, 47.673146, 47.672317))",2019,Population,96.66513627397133,0.17802050879184406,543
53033003800,highly_burdened,79,61,"list(c(-122.300665, -122.300653, -122.296433, -122.29628, -122.290275, -122.29048, -122.295887, -122.300759, -122.300665, 47.679407, 47.675772, 47.675776, 47.675776, 47.675782, 47.683046, 47.683046, 47.683046, 47.679407))",2019,Population,37.085366746617936,0.4694350221090878,79
53033003800,low_burden,97,89,"list(c(-122.300665, -122.300653, -122.296433, -122.29628, -122.290275, -122.29048, -122.295887, -122.300759, -122.300665, 47.679407, 47.675772, 47.675776, 47.675776, 47.675782, 47.683046, 47.683046, 47.683046, 47.679407))",2019,Population,54.10815804014747,0.5578160622695616,97
53033003800,severely_burdened,59,36,"list(c(-122.300665, -122.300653, -122.296433, -122.29628, -122.290275, -122.29048, -122.295887, -122.300759, -122.300665, 47.679407, 47.675772, 47.675776, 47.675776, 47.675782, 47.683046, 47.683046, 47.683046, 47.679407))",2019,Population,21.8864459488237,0.37095671099701183,59
53033003900,highly_burdened,87,89,"list(c(-122.290275, -122.285831, -122.28222, -122.279535, -122.275832, -122.274333, -122.274385, -122.279753, -122.288369, -122.29048, -122.290275, 47.675782, 47.675783, 47.675786, 47.675787, 47.675774, 47.675771, 47.68303, 47.683035, 47.683044, 47.683046, 47.675782))",2019,Population,54.10815804014747,0.6219328510361778,87
53033003900,low_burden,157,130,"list(c(-122.290275, -122.285831, -122.28222, -122.279535, -122.275832, -122.274333, -122.274385, -122.279753, -122.288369, -122.29048, -122.290275, 47.675782, 47.675783, 47.675786, 47.675787, 47.675774, 47.675771, 47.68303, 47.683035, 47.683044, 47.683046, 47.675782))",2019,Population,79.03438814853001,0.503403746168981,157
53033003900,severely_burdened,58,35,"list(c(-122.290275, -122.285831, -122.28222, -122.279535, -122.275832, -122.274333, -122.274385, -122.279753, -122.288369, -122.29048, -122.290275, 47.675782, 47.675783, 47.675786, 47.675787, 47.675774, 47.675771, 47.68303, 47.683035, 47.683044, 47.683046, 47.675782))",2019,Population,21.278489116911928,0.3668705020157229,58
53033004000,highly_burdened,188,149,"list(c(-122.275367, -122.272256, -122.26888, -122.264483, -122.263547, -122.258997, -122.258185, -122.258151, -122.254847, -122.252256, -122.231924, -122.230229, -122.229681, -122.229983, -122.230575, -122.230403, -122.230579, -122.231588, -122.233572, -122.235261, -122.243423, -122.249222, -122.267487, -122.264473, -122.266436, -122.269018, -122.274385, -122.274333, -122.275832, -122.275367, 47.674907, 47.67576, 47.675748, 47.675724, 47.675767, 47.675062, 47.675799, 47.673472, 47.673528, 47.674153, 
47.663757, 47.666003, 47.668681, 47.677172, 47.680901, 47.684188, 47.684915, 47.689098, 47.689363, 47.688545, 47.689524, 47.69022, 47.690315, 47.684754, 47.682954, 47.683023, 47.68303, 47.675771, 47.675774, 47.674907))",2019,Population,90.58556795485364,0.48183812741943427,188
