"FID_HRA_20","HRA2010v2_","Year","hh_size","tenure","estimate","moe","SE","CoV"
21,"Fed Way-Dash Point/Woodmont",2000,4,"Renter",542.035569950683,0,0,0
21,"Fed Way-Dash Point/Woodmont",2000,5,"Owner",557.559528263893,0,0,0
21,"Fed Way-Dash Point/Woodmont",2000,5,"Renter",279.201953595031,0,0,0
21,"Fed Way-Dash Point/Woodmont",2000,6,"Owner",179.694015545136,0,0,0
21,"Fed Way-Dash Point/Woodmont",2000,6,"Renter",131.564964507378,0,0,0
21,"Fed Way-Dash Point/Woodmont",2000,7,"Owner",88.1994443399127,0,0,0
21,"Fed Way-Dash Point/Woodmont",2000,7,"Renter",118.969358997206,0,0,0
21,"Fed Way-Dash Point/Woodmont",2000,NA,"Owner",11531.1811030154,0,0,0
21,"Fed Way-Dash Point/Woodmont",2009,0,"Total",11400.4116554605,570.329838332018,346.735921657085,0.030414333458828
21,"Fed Way-Dash Point/Woodmont",2009,1,"Owner",1407.76489200661,643.654170605142,391.313950407899,0.277968254947832
21,"Fed Way-Dash Point/Woodmont",2009,1,"Renter",1067.83462866324,565.696523727495,343.919066388869,0.322071467956982
21,"Fed Way-Dash Point/Woodmont",2009,2,"Owner",3123.09901208109,735.834902537208,447.355856156627,0.143241009787432
21,"Fed Way-Dash Point/Woodmont",2009,2,"Renter",1015.88645169541,557.145946177431,338.720684350516,0.333423763832292
21,"Fed Way-Dash Point/Woodmont",2009,3,"Owner",1432.08720959406,626.631497870354,380.964900221387,0.266020740684763
21,"Fed Way-Dash Point/Woodmont",2009,3,"Renter",835.385859851281,498.083841559962,302.813474341238,0.36248336115618
21,"Fed Way-Dash Point/Woodmont",2009,4,"Owner",1067.3983814145,539.275767773093,327.856387302117,0.307154660350569
21,"Fed Way-Dash Point/Woodmont",2009,4,"Renter",494.362248701847,382.272102490709,232.404936358503,0.470110606076371
21,"Fed Way-Dash Point/Woodmont",2009,5,"Owner",437.078098231424,353.870163886181,215.137783744341,0.49221817477212
21,"Fed Way-Dash Point/Woodmont",2009,5,"Renter",173.672244474831,341.169328158773,207.416223892874,1.1942969040337
21,"Fed Way-Dash Point/Woodmont",2009,6,"Owner",136.501802279847,170.873561371592,103.883749028954,0.761043057995521
21,"Fed Way-Dash Point/Woodmont",2009,6,"Renter",44.2098230600075,490.659953693799,298.300070993658,6.747370840837
21,"Fed Way-Dash Point/Woodmont",2009,7,"Owner",110.366312186551,157.358246450075,95.6670209869789,0.866813605453033
21,"Fed Way-Dash Point/Woodmont",2009,7,"Renter",54.7646912198225,405.968041490011,246.811044361693,4.50675497047919
21,"Fed Way-Dash Point/Woodmont",2009,NA,"Owner",11400.4116554605,1591.63859883179,967.647560094262,0.0848782999542637
22,"Fremont/Greenlake",2000,0,"Total",22964.736737779,0,0,0
22,"Fremont/Greenlake",2000,1,"Owner",2995.22923513765,0,0,0
22,"Fremont/Greenlake",2000,1,"Renter",6581.47650187325,0,0,0
22,"Fremont/Greenlake",2000,2,"Owner",3667.08838663202,0,0,0
22,"Fremont/Greenlake",2000,2,"Renter",4427.86955180794,0,0,0
22,"Fremont/Greenlake",2000,3,"Owner",1520.72708660961,0,0,0
22,"Fremont/Greenlake",2000,3,"Renter",1400.8226430607,0,0,0
22,"Fremont/Greenlake",2000,4,"Owner",1050.0804461146,0,0,0
22,"Fremont/Greenlake",2000,4,"Renter",576.073092722684,0,0,0
22,"Fremont/Greenlake",2000,5,"Owner",283.552955800778,0,0,0
22,"Fremont/Greenlake",2000,5,"Renter",231.869638018228,0,0,0
22,"Fremont/Greenlake",2000,6,"Owner",50.8781325571978,0,0,0
22,"Fremont/Greenlake",2000,6,"Renter",88.4226152256477,0,0,0
22,"Fremont/Greenlake",2000,7,"Owner",32.7413875382896,0,0,0
22,"Fremont/Greenlake",2000,7,"Renter",57.9050646804512,0,0,0
22,"Fremont/Greenlake",2000,NA,"Owner",22964.736737779,0,0,0
22,"Fremont/Greenlake",2009,0,"Total",24328.2826114316,1650.68869301297,1003.54746827675,0.0412502388395139
22,"Fremont/Greenlake",2009,1,"Owner",3569.4329873297,1358.51435694395,825.9180845543,0.231386353935214
22,"Fremont/Greenlake",2009,1,"Renter",7239.10451157084,1988.71989213878,1209.05584518461,0.167017321445225
22,"Fremont/Greenlake",2009,2,"Owner",4138.17160161186,1346.31405754936,818.500829185987,0.1977928679582
22,"Fremont/Greenlake",2009,2,"Renter",4106.81020663724,1605.04664359037,975.799072507818,0.237605105522231
22,"Fremont/Greenlake",2009,3,"Owner",1657.37127989418,960.067635603113,583.679678162291,0.352171951597688
22,"Fremont/Greenlake",2009,3,"Renter",1227.78057010946,902.729546189606,548.820594974582,0.447002182910954
22,"Fremont/Greenlake",2009,4,"Owner",1271.1777888737,809.037308628411,491.859759052153,0.386932310615618
22,"Fremont/Greenlake",2009,4,"Renter",506.726347487254,660.20940512909,401.378818340635,0.792101733669436
22,"Fremont/Greenlake",2009,5,"Owner",224.980914304798,595.805204186687,362.223844373883,1.61002032324907
22,"Fremont/Greenlake",2009,5,"Renter",290.518902330981,852.586036128449,518.335505456865,1.78417136130557
22,"Fremont/Greenlake",2009,6,"Owner",19.5335093531461,1343.68733940812,816.903897946516,41.8206418098109
22,"Fremont/Greenlake",2009,6,"Renter",54.7941765404213,1272.04465354375,773.348237618761,14.1136939442509
22,"Fremont/Greenlake",2009,7,"Owner",0.0719672707672136,1596.4508825409,970.573220852311,13486.314132875
22,"Fremont/Greenlake",2009,7,"Renter",21.8078481172539,1471.85661146649,894.825282535562,41.0322594748629
22,"Fremont/Greenlake",2009,NA,"Owner",24328.2826114316,3904.3926142893,2373.70216432303,0.09756965595293
23,"Issaquah",2000,0,"Total",5751.00994016831,0,0,0
23,"Issaquah",2000,1,"Owner",917.317377429533,0,0,0
23,"Issaquah",2000,1,"Renter",795.746422988318,0,0,0
23,"Issaquah",2000,2,"Owner",1403.62035466875,0,0,0
23,"Issaquah",2000,2,"Renter",601.7717711068,0,0,0
23,"Issaquah",2000,3,"Owner",597.511226000614,0,0,0
23,"Issaquah",2000,3,"Renter",233.557668758603,0,0,0
23,"Issaquah",2000,4,"Owner",662.135735980258,0,0,0
23,"Issaquah",2000,4,"Renter",142.261513551896,0,0,0
23,"Issaquah",2000,5,"Owner",235.443631905511,0,0,0
23,"Issaquah",2000,5,"Renter",53.5236366500344,0,0,0
23,"Issaquah",2000,6,"Owner",60.2200961691767,0,0,0
23,"Issaquah",2000,6,"Renter",16.4605462773525,0,0,0
23,"Issaquah",2000,7,"Owner",18.8030066057738,0,0,0
23,"Issaquah",2000,7,"Renter",12.6369520756844,0,0,0
23,"Issaquah",2000,NA,"Owner",5751.00994016831,0,0,0
23,"Issaquah",2009,0,"Total",6967.74583688024,425.156476978811,258.476784810807,0.0370961844564838
23,"Issaquah",2009,1,"Owner",1220.93538873593,383.972187339894,233.438514557394,0.191196452089967
23,"Issaquah",2009,1,"Renter",1038.74737713059,361.877853819211,220.006113546958,0.211799440740537
23,"Issaquah",2009,2,"Owner",1668.1810484196,390.668671428319,237.509687808741,0.142376445310749
23,"Issaquah",2009,2,"Renter",640.401957314919,323.924812269001,196.932302644676,0.30751358642059
23,"Issaquah",2009,3,"Owner",663.83424327595,285.655062528729,173.665946834524,0.261610407407581
23,"Issaquah",2009,3,"Renter",290.292579840926,217.227146060364,132.064727524094,0.454936628405943
23,"Issaquah",2009,4,"Owner",857.832792925436,308.829217600451,187.754832734161,0.218871129994771
23,"Issaquah",2009,4,"Renter",191.286155285766,187.543557779267,114.018387232945,0.596061889908401
23,"Issaquah",2009,5,"Owner",237.524395623031,155.059908855774,94.2697309444844,0.396884415586926
23,"Issaquah",2009,5,"Renter",42.1808296484171,187.065410517344,113.727694338399,2.69619387020916
23,"Issaquah",2009,6,"Owner",49.4510663724387,206.910814955639,125.792843548712,2.54378424524374
23,"Issaquah",2009,6,"Renter",37.7287704083215,226.096374331071,137.456835445055,3.64328956277721
23,"Issaquah",2009,7,"Owner",26.3597421855208,153.398440707296,93.2596300326133,3.53795683494356
23,"Issaquah",2009,7,"Renter",2.98948971340253,391.903369544664,238.260330963921,79.6993312590269
23,"Issaquah",2009,NA,"Owner",6967.74583688024,1021.43322774526,620.987309149421,0.0891231287258697
24,"Kenmore/LFP",2000,0,"Total",12934.3302539052,0,0,0
24,"Kenmore/LFP",2000,1,"Owner",1670.59311403476,0,0,0
24,"Kenmore/LFP",2000,1,"Renter",1291.74550182267,0,0,0
24,"Kenmore/LFP",2000,2,"Owner",3483.40081334997,0,0,0
24,"Kenmore/LFP",2000,2,"Renter",1106.1717897602,0,0,0
24,"Kenmore/LFP",2000,3,"Owner",1790.39010558872,0,0,0
24,"Kenmore/LFP",2000,3,"Renter",508.347499734918,0,0,0
24,"Kenmore/LFP",2000,4,"Owner",1736.3167772306,0,0,0
24,"Kenmore/LFP",2000,4,"Renter",339.223065249548,0,0,0
24,"Kenmore/LFP",2000,5,"Owner",550.596391507668,0,0,0
24,"Kenmore/LFP",2000,5,"Renter",125.483443185285,0,0,0
24,"Kenmore/LFP",2000,6,"Owner",167.133251953154,0,0,0
24,"Kenmore/LFP",2000,6,"Renter",45.0979896365106,0,0,0
24,"Kenmore/LFP",2000,7,"Owner",83.2132512795835,0,0,0
24,"Kenmore/LFP",2000,7,"Renter",36.6172595716492,0,0,0
24,"Kenmore/LFP",2000,NA,"Owner",12934.3302539052,0,0,0
24,"Kenmore/LFP",2009,0,"Total",13859.1745993491,862.679503562977,524.471897941365,0.0378429389269687
24,"Kenmore/LFP",2009,1,"Owner",2025.77323514746,823.924378457646,500.910454861984,0.247268769362293
24,"Kenmore/LFP",2009,1,"Renter",1635.42764821865,776.143783808373,471.861915912152,0.288525093987567
24,"Kenmore/LFP",2009,2,"Owner",3927.7444217237,917.24676216734,557.646435608584,0.141976252967055
24,"Kenmore/LFP",2009,2,"Renter",932.739500729095,560.433241487045,340.719217992507,0.365288719654498
24,"Kenmore/LFP",2009,3,"Owner",1754.59981741463,734.645765423932,446.63291212453,0.254549731335681
24,"Kenmore/LFP",2009,3,"Renter",381.349404611511,400.590661949135,243.541829732035,0.63863172929334
24,"Kenmore/LFP",2009,4,"Owner",1831.57309694491,667.916506559801,406.064403309673,0.221702537554736
24,"Kenmore/LFP",2009,4,"Renter",413.087876897009,545.946249773935,331.911752406673,0.803489453381914
24,"Kenmore/LFP",2009,5,"Owner",470.969800426951,374.373037171654,227.602645632066,0.483263779175939
24,"Kenmore/LFP",2009,5,"Renter",114.143816852268,442.534698472291,269.041993294244,2.35704395308995
24,"Kenmore/LFP",2009,6,"Owner",180.752942805172,548.117518027809,333.231789775529,1.84357601377871
24,"Kenmore/LFP",2009,6,"Renter",80.1542621212801,810.526327786399,492.765018422099,6.14770824883279
24,"Kenmore/LFP",2009,7,"Owner",68.5456427608948,423.742276099559,257.61701172457,3.75832804753478
24,"Kenmore/LFP",2009,7,"Renter",42.3131326955864,977.500802627102,594.278291156385,14.0447717599121
24,"Kenmore/LFP",2009,NA,"Owner",13859.1745993491,1945.01719554365,1182.48649221663,0.0853215668609993
25,"Kent-East",2000,0,"Total",10564.8627771186,0,0,0
25,"Kent-East",2000,1,"Owner",1146.31475164975,0,0,0
25,"Kent-East",2000,1,"Renter",833.973693602714,0,0,0
25,"Kent-East",2000,2,"Owner",2305.43802321144,0,0,0
25,"Kent-East",2000,2,"Renter",978.086169178359,0,0,0
25,"Kent-East",2000,3,"Owner",1344.57632651404,0,0,0
25,"Kent-East",2000,3,"Renter",614.123408443127,0,0,0
25,"Kent-East",2000,4,"Owner",1474.73236039746,0,0,0
25,"Kent-East",2000,4,"Renter",439.428160111715,0,0,0
25,"Kent-East",2000,5,"Owner",644.430018450864,0,0,0
25,"Kent-East",2000,5,"Renter",224.802887495234,0,0,0
25,"Kent-East",2000,6,"Owner",248.917599778222,0,0,0
25,"Kent-East",2000,6,"Renter",75.3979747286462,0,0,0
25,"Kent-East",2000,7,"Owner",163.460217336593,0,0,0
25,"Kent-East",2000,7,"Renter",71.1811862204433,0,0,0
25,"Kent-East",2000,NA,"Owner",10564.8627771186,0,0,0
25,"Kent-East",2009,0,"Total",11291.6055204651,670.798688816128,407.816645703222,0.0361167988878188
25,"Kent-East",2009,1,"Owner",1296.68071090108,627.912200864717,381.74351235646,0.29440054837492
25,"Kent-East",2009,1,"Renter",804.679776979217,526.152089654305,319.877757529989,0.397521805171761
25,"Kent-East",2009,2,"Owner",2479.52691058389,761.134332571549,462.736817489478,0.186623026963039
25,"Kent-East",2009,2,"Renter",1059.89898239993,588.186476954041,357.591987102324,0.337383083709193
25,"Kent-East",2009,3,"Owner",1389.82076105246,655.134149335662,398.293281907321,0.286578883456676
25,"Kent-East",2009,3,"Renter",587.76410647639,495.210918558732,301.066861175084,0.512223965120908
25,"Kent-East",2009,4,"Owner",1422.01931620567,606.305530646247,368.607589582277,0.259214193071457
25,"Kent-East",2009,4,"Renter",604.095347790913,510.711659877935,310.49064275979,0.513976218978028
25,"Kent-East",2009,5,"Owner",707.188228643037,492.045931276687,299.142685534051,0.423002919757375
25,"Kent-East",2009,5,"Renter",283.771326938489,606.686189437441,368.83901369501,1.29977548357083
25,"Kent-East",2009,6,"Owner",216.593168146556,308.429904348324,187.512067514457,0.865733989299137
25,"Kent-East",2009,6,"Renter",135.454768289506,765.742359748204,465.538299093161,3.43685427225544
25,"Kent-East",2009,7,"Owner",168.328812228924,383.724203316784,233.28775097634,1.3859050502838
25,"Kent-East",2009,7,"Renter",135.783303829033,673.730517139517,409.599070762419,3.01656432869059
25,"Kent-East",2009,NA,"Owner",11291.6055204651,1754.03595789834,1066.3781440232,0.094439904235981
26,"Kent-SE",2000,0,"Total",16326.9820014417,0,0,0
26,"Kent-SE",2000,1,"Owner",1518.1822218204,0,0,0
26,"Kent-SE",2000,1,"Renter",2663.79665111893,0,0,0
26,"Kent-SE",2000,2,"Owner",2723.62758656954,0,0,0
26,"Kent-SE",2000,2,"Renter",2222.87063502426,0,0,0
26,"Kent-SE",2000,3,"Owner",1465.58321889894,0,0,0
26,"Kent-SE",2000,3,"Renter",1427.85370415642,0,0,0
26,"Kent-SE",2000,4,"Owner",1494.4258502275,0,0,0
26,"Kent-SE",2000,4,"Renter",959.075270191395,0,0,0
26,"Kent-SE",2000,5,"Owner",658.879592708977,0,0,0
26,"Kent-SE",2000,5,"Renter",477.947727119374,0,0,0
26,"Kent-SE",2000,6,"Owner",250.109394424241,0,0,0
26,"Kent-SE",2000,6,"Renter",190.475060394514,0,0,0
26,"Kent-SE",2000,7,"Owner",146.33359925813,0,0,0
26,"Kent-SE",2000,7,"Renter",127.821489529059,0,0,0
26,"Kent-SE",2000,NA,"Owner",16326.9820014417,0,0,0
26,"Kent-SE",2009,0,"Total",16647.503211122,1199.11182068766,729.008223613224,0.0437908444508473
26,"Kent-SE",2009,1,"Owner",1589.36895909398,726.754238400975,441.835204356708,0.277994106924409
26,"Kent-SE",2009,1,"Renter",2553.68456602277,1033.96399144193,628.605472547882,0.246156271965454
26,"Kent-SE",2009,2,"Owner",3036.22859304607,945.883917992418,575.056590138962,0.189398318511335
26,"Kent-SE",2009,2,"Renter",2320.30351648496,1070.87519152483,651.045888812347,0.280586519904353
26,"Kent-SE",2009,3,"Owner",1410.07432122602,677.570184761081,411.933422925219,0.292135965263911
26,"Kent-SE",2009,3,"Renter",1431.16973631823,1076.26163959163,654.320616714292,0.457192882234621
26,"Kent-SE",2009,4,"Owner",1463.30422985989,789.448214810233,479.950435634431,0.327990875609227
26,"Kent-SE",2009,4,"Renter",915.217642520808,731.871070030006,444.946017103319,0.486164160775783
26,"Kent-SE",2009,5,"Owner",514.68802307604,523.649408120144,318.356235193196,0.618542147708306
26,"Kent-SE",2009,5,"Renter",578.494719791355,617.822612173363,375.609477980372,0.649287651434126
26,"Kent-SE",2009,6,"Owner",269.101190271144,567.662542375561,345.114320857626,1.28247043615783
26,"Kent-SE",2009,6,"Renter",242.61789358473,754.300255970266,458.58199392992,1.89014085958078
26,"Kent-SE",2009,7,"Owner",204.564069109516,660.637142397428,401.638864135185,1.96338910290331
26,"Kent-SE",2009,7,"Renter",118.685750716454,599.551173373631,364.501231933217,3.07114569131411
26,"Kent-SE",2009,NA,"Owner",16647.503211122,2574.76194264844,1565.34411357954,0.0940287617745438
27,"Kent-West",2000,0,"Total",9717.78303804869,0,0,0
27,"Kent-West",2000,1,"Owner",1428.50063801135,0,0,0
27,"Kent-West",2000,1,"Renter",1884.04881851665,0,0,0
27,"Kent-West",2000,2,"Owner",1767.60351321014,0,0,0
27,"Kent-West",2000,2,"Renter",1326.57605646193,0,0,0
27,"Kent-West",2000,3,"Owner",730.04149520667,0,0,0
27,"Kent-West",2000,3,"Renter",783.915876438982,0,0,0
27,"Kent-West",2000,4,"Owner",537.623302973125,0,0,0
27,"Kent-West",2000,4,"Renter",470.273177557224,0,0,0
27,"Kent-West",2000,5,"Owner",234.262665208989,0,0,0
27,"Kent-West",2000,5,"Renter",223.213125118708,0,0,0
27,"Kent-West",2000,6,"Owner",88.9543029470477,0,0,0
27,"Kent-West",2000,6,"Renter",95.8897040745739,0,0,0
27,"Kent-West",2000,7,"Owner",57.3793451386223,0,0,0
27,"Kent-West",2000,7,"Renter",89.5010171846848,0,0,0
27,"Kent-West",2000,NA,"Owner",9717.78303804869,0,0,0
27,"Kent-West",2009,0,"Total",9961.61659092502,580.437045256976,352.88066715866,0.0354240362432873
27,"Kent-West",2009,1,"Owner",1403.76828682031,445.369545230339,270.765457748222,0.192884723419373
27,"Kent-West",2009,1,"Renter",2034.53971294604,598.694364887352,363.980329360343,0.178900577385779
27,"Kent-West",2009,2,"Owner",1848.32025988872,548.235838227982,333.303723349577,0.1803279066852
27,"Kent-West",2009,2,"Renter",1304.10212488081,610.003471091126,370.855777739743,0.284376331166271
27,"Kent-West",2009,3,"Owner",667.911040120953,333.010242321812,202.455851916139,0.303117989903979
27,"Kent-West",2009,3,"Renter",830.788693237268,447.998208790024,272.36357171813,0.327837359770549
27,"Kent-West",2009,4,"Owner",651.305841082658,367.237228188073,223.264381809281,0.342794993882061
27,"Kent-West",2009,4,"Renter",412.954916705808,322.369053880688,195.986468703698,0.474595314827841
27,"Kent-West",2009,5,"Owner",257.542005539006,228.443561993994,138.883824220509,0.539266687505368
27,"Kent-West",2009,5,"Renter",125.244421552353,216.295675702434,131.498433756268,1.04993445717101
27,"Kent-West",2009,6,"Owner",137.481463867674,309.044717694227,187.88584748845,1.36662675973024
27,"Kent-West",2009,6,"Renter",141.789455011237,228.542028376021,138.943687530176,0.979929625367164
27,"Kent-West",2009,7,"Owner",72.7225269839009,126.441320227501,76.870864468253,1.0570433627158
27,"Kent-West",2009,7,"Renter",73.14584228828,382.792012917065,232.721019454188,3.18160283857277
27,"Kent-West",2009,NA,"Owner",9961.61659092502,1362.75333171985,828.495198229607,0.0831687498376882
28,"Kirkland",2000,0,"Total",19835.1062380996,0,0,0
28,"Kirkland",2000,1,"Owner",3337.89359588997,0,0,0
28,"Kirkland",2000,1,"Renter",3232.18589796441,0,0,0
28,"Kirkland",2000,2,"Owner",4506.43593259776,0,0,0
28,"Kirkland",2000,2,"Renter",2822.19908168301,0,0,0
28,"Kirkland",2000,3,"Owner",1814.67254749143,0,0,0
28,"Kirkland",2000,3,"Renter",1019.00392318883,0,0,0
28,"Kirkland",2000,4,"Owner",1596.12904588578,0,0,0
28,"Kirkland",2000,4,"Renter",516.400921991426,0,0,0
28,"Kirkland",2000,5,"Owner",507.974370663395,0,0,0
28,"Kirkland",2000,5,"Renter",177.284541879477,0,0,0
28,"Kirkland",2000,6,"Owner",144.083436726501,0,0,0
28,"Kirkland",2000,6,"Renter",61.7201959997302,0,0,0
28,"Kirkland",2000,7,"Owner",58.8679291902355,0,0,0
28,"Kirkland",2000,7,"Renter",40.2548169476223,0,0,0
28,"Kirkland",2000,NA,"Owner",19835.1062380996,0,0,0
28,"Kirkland",2009,0,"Total",21617.307065397,1395.68765648371,848.517845974198,0.0392517829999477
28,"Kirkland",2009,1,"Owner",4512.61640248823,1362.13074948211,828.116695104749,0.183511431339063
28,"Kirkland",2009,1,"Renter",3450.84763967502,1261.52977398906,766.955644756761,0.222251378455233
28,"Kirkland",2009,2,"Owner",4966.83712773037,1388.69716359166,844.267928062048,0.169980997232306
28,"Kirkland",2009,2,"Renter",2851.64539615253,1292.37991169129,785.711196738251,0.275529067463417
28,"Kirkland",2009,3,"Owner",1704.0187401296,932.106881903879,566.68074692544,0.332555466427758
28,"Kirkland",2009,3,"Renter",1080.68230466309,840.110537715822,510.750940965404,0.472618954489715
28,"Kirkland",2009,4,"Owner",1861.94291325086,834.162628764786,507.134869083033,0.272368645393967
28,"Kirkland",2009,4,"Renter",483.524566137539,591.513187392559,359.614483441213,0.743735703676575
28,"Kirkland",2009,5,"Owner",393.611619830256,552.28978044685,335.768345217714,0.853044799242747
28,"Kirkland",2009,5,"Renter",53.7543535046701,1265.99081180109,769.667763171998,14.3182405329297
28,"Kirkland",2009,6,"Owner",90.3906605066826,756.742514888664,460.066781924657,5.0897601516104
28,"Kirkland",2009,6,"Renter",65.7282754421976,984.083057566281,598.280018016044,9.10232337591422
28,"Kirkland",2009,7,"Owner",23.4703333951953,1180.28015158324,717.559381724892,30.5730374444441
28,"Kirkland",2009,7,"Renter",78.2367324907322,801.38314298413,487.206356756128,6.22733518189607
28,"Kirkland",2009,NA,"Owner",21617.307065397,3370.01018088892,2048.82071308363,0.0947768705364417
29,"Kirkland North",2000,0,"Total",12456.34003259,0,0,0
29,"Kirkland North",2000,1,"Owner",1617.26735239216,0,0,0
29,"Kirkland North",2000,1,"Renter",1295.01093561481,0,0,0
29,"Kirkland North",2000,2,"Owner",2998.67447663468,0,0,0
29,"Kirkland North",2000,2,"Renter",1203.17906001728,0,0,0
29,"Kirkland North",2000,3,"Owner",1609.35585607913,0,0,0
29,"Kirkland North",2000,3,"Renter",569.45092717125,0,0,0
29,"Kirkland North",2000,4,"Owner",1562.24765647259,0,0,0
29,"Kirkland North",2000,4,"Renter",427.363261657423,0,0,0
29,"Kirkland North",2000,5,"Owner",582.695168527117,0,0,0
29,"Kirkland North",2000,5,"Renter",176.031645771683,0,0,0
29,"Kirkland North",2000,6,"Owner",198.921509331581,0,0,0
29,"Kirkland North",2000,6,"Renter",63.6951333125708,0,0,0
29,"Kirkland North",2000,7,"Owner",96.77345822685,0,0,0
29,"Kirkland North",2000,7,"Renter",55.6735913808369,0,0,0
29,"Kirkland North",2000,NA,"Owner",12456.34003259,0,0,0
29,"Kirkland North",2009,0,"Total",14008.8805077018,720.676776732502,438.140370014678,0.0312759017234672
29,"Kirkland North",2009,1,"Owner",1936.12536189273,754.604672534855,458.767066060108,0.236951116435778
29,"Kirkland North",2009,1,"Renter",1595.78381825197,752.13178019295,457.263654266265,0.286544862177606
29,"Kirkland North",2009,2,"Owner",3666.73649607561,1018.60864202504,619.270082963495,0.168888624428365
29,"Kirkland North",2009,2,"Renter",1591.05766062507,859.392547545478,522.473570574334,0.328381292208526
29,"Kirkland North",2009,3,"Owner",2126.91800273517,881.353184804215,535.824690028919,0.25192541007216
29,"Kirkland North",2009,3,"Renter",373.114372141899,609.072691745486,370.289904077559,0.992430020724945
29,"Kirkland North",2009,4,"Owner",1574.79383099768,658.21115139233,400.163966329479,0.254105622242603
29,"Kirkland North",2009,4,"Renter",432.791590739922,568.436168031831,345.584651860698,0.798501309301942
29,"Kirkland North",2009,5,"Owner",326.234389485327,308.824548357315,187.751994035896,0.575512576500893
29,"Kirkland North",2009,5,"Renter",90.1621576380383,609.07917029661,370.293842756976,4.10697627982179
29,"Kirkland North",2009,6,"Owner",98.4342680693953,374.525714123528,227.695466628033,2.31317275064726
29,"Kirkland North",2009,6,"Renter",53.4848861028142,522.283422153555,317.525774692513,5.93673835412366
29,"Kirkland North",2009,7,"Owner",80.1607360745473,749.891527112622,455.901677100868,5.68734394700283
29,"Kirkland North",2009,7,"Renter",63.082936871642,632.057789640158,384.263851374786,6.09140712894624
29,"Kirkland North",2009,NA,"Owner",14008.8805077018,2078.86440962547,1263.85982045003,0.0902184738998371
30,"Mercer Isle/Pt Cities",2000,0,"Total",11035.5499753122,0,0,0
30,"Mercer Isle/Pt Cities",2000,1,"Owner",1419.75064172867,0,0,0
30,"Mercer Isle/Pt Cities",2000,1,"Renter",809.75779726118,0,0,0
30,"Mercer Isle/Pt Cities",2000,2,"Owner",3641.28689527459,0,0,0
30,"Mercer Isle/Pt Cities",2000,2,"Renter",507.814635538418,0,0,0
30,"Mercer Isle/Pt Cities",2000,3,"Owner",1479.01497804544,0,0,0
30,"Mercer Isle/Pt Cities",2000,3,"Renter",225.450724521531,0,0,0
30,"Mercer Isle/Pt Cities",2000,4,"Owner",1744.20113997373,0,0,0
30,"Mercer Isle/Pt Cities",2000,4,"Renter",196.520436679378,0,0,0
30,"Mercer Isle/Pt Cities",2000,5,"Owner",705.296676380986,0,0,0
30,"Mercer Isle/Pt Cities",2000,5,"Renter",51.6222721289583,0,0,0
30,"Mercer Isle/Pt Cities",2000,6,"Owner",177.543249955047,0,0,0
30,"Mercer Isle/Pt Cities",2000,6,"Renter",20.8148403828368,0,0,0
30,"Mercer Isle/Pt Cities",2000,7,"Owner",49.5243491268267,0,0,0
30,"Mercer Isle/Pt Cities",2000,7,"Renter",6.95133831459003,0,0,0
30,"Mercer Isle/Pt Cities",2000,NA,"Owner",11035.5499753122,0,0,0
30,"Mercer Isle/Pt Cities",2009,0,"Total",11968.104081686,650.121028336397,395.245520746618,0.0330249067061036
30,"Mercer Isle/Pt Cities",2009,1,"Owner",1580.58326058285,611.371717950786,371.687612765816,0.235158515236175
30,"Mercer Isle/Pt Cities",2009,1,"Renter",1044.28865542287,558.132785685523,339.320640171461,0.324929930445389
30,"Mercer Isle/Pt Cities",2009,2,"Owner",3738.04042273009,800.716943652829,486.801336321249,0.130229018755691
30,"Mercer Isle/Pt Cities",2009,2,"Renter",881.350102024145,436.172366084377,265.173969852118,0.300872456068376
30,"Mercer Isle/Pt Cities",2009,3,"Owner",1530.66970252451,605.541127411739,368.142865413522,0.240510976866106
30,"Mercer Isle/Pt Cities",2009,3,"Renter",193.301172391223,334.830618314172,203.562561937343,1.05308498349587
30,"Mercer Isle/Pt Cities",2009,4,"Owner",1755.67521182094,585.561100832308,355.995871752778,0.202768638160328
30,"Mercer Isle/Pt Cities",2009,4,"Renter",252.449256542728,633.961214359498,385.421051436938,1.52672682310595
30,"Mercer Isle/Pt Cities",2009,5,"Owner",627.064517538801,341.976908367344,207.907197797992,0.331556310368218
30,"Mercer Isle/Pt Cities",2009,5,"Renter",53.4426778660416,506.420588588293,307.881856653032,5.76097360661386
30,"Mercer Isle/Pt Cities",2009,6,"Owner",250.366000741775,275.503148350252,167.494021252737,0.668996671898309
30,"Mercer Isle/Pt Cities",2009,6,"Renter",47.2327118411571,512.060004873903,311.310378311863,6.59099099282708
30,"Mercer Isle/Pt Cities",2009,7,"Owner",13.6403896588626,727.298591621457,442.166147616073,32.4159469541827
30,"Mercer Isle/Pt Cities",2009,7,"Renter",0,980.363263847893,596.018544011647,Inf
30,"Mercer Isle/Pt Cities",2009,NA,"Owner",11968.104081686,1418.92159698265,862.643078832761,0.0720785074181304
31,"NE Seattle",2000,0,"Total",25130.2622955962,0,0,0
31,"NE Seattle",2000,1,"Owner",3745.72107121296,0,0,0
31,"NE Seattle",2000,1,"Renter",4717.19403403955,0,0,0
31,"NE Seattle",2000,2,"Owner",5643.23355787442,0,0,0
31,"NE Seattle",2000,2,"Renter",3353.5711772825,0,0,0
31,"NE Seattle",2000,3,"Owner",2361.69721951792,0,0,0
31,"NE Seattle",2000,3,"Renter",1259.82344239673,0,0,0
