disasterNumber,declarationDate,incidentType,pwNumber,applicationTitle,applicantId,damageCategoryCode,dcc,damageCategory,projectSize,county,countyCode,state,stateCode,stateNumberCode,projectAmount,federalShareObligated,totalObligated,obligatedDate,hash,lastRefresh,id
1361,2001-03-01T05:00:00.000Z,Earthquake,358,BUILDING DAMAGE - AQUARIUM,033-63000-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,7323.79,5492.84,5695.7,2001-08-18T23:02:59.000Z,87a3336a18c258287e7c04c7874a85c65d0e3ff1,2021-07-14T16:34:13.412Z,5ee7598a556129600dd5ebdd
1361,2001-03-01T05:00:00.000Z,Earthquake,376,"BROKEN 48"" LOCK BAR WEST SEATTLE PIPELINE (WSPL)",033-63000-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,23067.87,17300.9,17939.88,2001-07-21T04:07:16.000Z,7191d7799b208e492fee35b856e17a9f991832f3,2021-07-14T16:34:13.419Z,5ee7598a556129600dd5ebe5
1361,2001-03-01T05:00:00.000Z,Earthquake,377,SEATTLE CITY LIGHT MASS SUB,033-63000-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,5514.42,4135.82,4288.57,2001-07-21T04:07:16.000Z,33537a1cab527949e67a97927da8391e78375fe1,2021-07-14T16:34:13.420Z,5ee7598a556129600dd5ebe6
1361,2001-03-01T05:00:00.000Z,Earthquake,378,KING COUNTY CORRECTIONAL FACILITY AND SKYBRIDGE,033-99033-00,E - Public Buildings,E,Public Buildings,Large,King,33,Washington,WA,53,34579.13,25934.34,27851.97,2001-07-21T04:07:16.000Z,cef598075187ddacc0192804b5a762507d2c5648,2021-07-14T16:34:13.421Z,5ee7598a556129600dd5ebe7
1361,2001-03-01T05:00:00.000Z,Earthquake,384,BUILDING DAMAGE - GRAHAM HILL ELEM & MERCER JR HIGH,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,2395.95,1796.96,1887.53,2001-08-07T01:44:31.000Z,94b19ae71d397c4d77536f66b4a52c247a681082,2021-07-14T16:34:13.423Z,5ee7598a556129600dd5ebec
1361,2001-03-01T05:00:00.000Z,Earthquake,390,BUILDING DAMAGE - CARNATION CITY HALL,033-10215-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,16.36,2001-09-15T00:31:15.000Z,8ca0ee06ef5d0ca5a01ef4c09a4970ca27d62b1d,2021-07-14T16:34:13.426Z,5ee7598a556129600dd5ebf5
1361,2001-03-01T05:00:00.000Z,Earthquake,413,PROTECTIVE MEASURES'SAFETY EVALUATIONS,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,2086.59,1564.94,1622.74,2001-08-07T01:44:31.000Z,758b7a2473e5eefcf911fe8a36c36ac4f697d253,2021-07-14T16:34:13.440Z,5ee7598a556129600dd5ec05
1361,2001-03-01T05:00:00.000Z,Earthquake,427,COAL CREEK PARK AND TRAIL,033-99033-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,2968.06,2226.05,2308.27,2001-08-30T02:07:02.000Z,125ad65b50f4ee3990e9ad9904bc75516a5d11f5,2021-07-14T16:34:13.448Z,5ee7598a556129600dd5ec14
1361,2001-03-01T05:00:00.000Z,Earthquake,424,PATRICK QUICK FIX,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,3650.39,2737.79,2875.77,2001-08-03T05:34:18.000Z,5350360d6493068e96bfba918e19395af0233328,2021-07-14T16:34:13.446Z,5ee7598a556129600dd5ec15
1361,2001-03-01T05:00:00.000Z,Earthquake,425,PAVEMENT CRACKING - FUEL BUILDING,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,5430,4072.5,4222.91,2001-08-07T01:44:31.000Z,e707953b43bea5b402a48ffd34cfcd33a8d8f99c,2021-07-14T16:34:13.446Z,5ee7598a556129600dd5ec16
1361,2001-03-01T05:00:00.000Z,Earthquake,428,SEATTLE METRO TRANSIT TUNNEL - WINDOWS,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,7624,5718,5899.83,2001-10-04T02:59:50.000Z,b8fa79d17d592e5500179615e059259797b1bdd4,2021-07-14T16:34:13.448Z,5ee7598a556129600dd5ec17
1361,2001-03-01T05:00:00.000Z,Earthquake,426,BUILDING DAMAGE - TASHIRO KAPLAN PROPERTY,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,4772.78,3579.59,3711.79,2001-08-07T01:44:31.000Z,245ec188edd198426c6be6a2417c73508cc750b0,2021-07-14T16:34:13.447Z,5ee7598a556129600dd5ec18
1361,2001-03-01T05:00:00.000Z,Earthquake,431,ROADWAY 2 LANE ACCESS,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,3179.07,2384.3,2472.35,2001-08-07T01:44:31.000Z,4e4fce494e2b88a50b3ee6e7183c2732a3b414bc,2021-07-14T16:34:13.449Z,5ee7598a556129600dd5ec19
1361,2001-03-01T05:00:00.000Z,Earthquake,432,ROADWAY TWO LANE ACCESS,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,2044.03,1533.02,1589.64,2001-08-07T01:44:31.000Z,da43503522dfe91da4f77227fc8b560fec1a2619,2021-07-14T16:34:13.449Z,5ee7598a556129600dd5ec1a
1361,2001-03-01T05:00:00.000Z,Earthquake,433,BUILDING DAMAGE - KING ST. CENTER & ENVIRONMENTAL LAB,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,140.05,2001-08-30T02:07:02.000Z,03b31ff2976028cef62d8575ac0b73eccab75050,2021-07-14T16:34:13.450Z,5ee7598a556129600dd5ec1b
1361,2001-03-01T05:00:00.000Z,Earthquake,434,ROADWAY  TWO LANE ACCESS,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,6717.24,5037.93,5224.01,2001-08-30T02:07:02.000Z,d1d0f673b937ba7ef98d72351b4b2a99ef3b0aa8,2021-07-14T16:34:13.450Z,5ee7598a556129600dd5ec1c
1361,2001-03-01T05:00:00.000Z,Earthquake,435,ROADWAY 2 LANE ACCESS,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,13885.17,10413.88,10798.49,2001-08-30T02:07:02.000Z,9bf54215c9676966fbaacddd069b375bfb8b34c0,2021-07-14T16:34:13.451Z,5ee7598a556129600dd5ec1d
1361,2001-03-01T05:00:00.000Z,Earthquake,436,CEREMONIAL ENRTY COURT ROOM 3,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,3406.44,2554.84,2666.92,2001-08-03T05:34:18.000Z,579afa380b4221583a3b409e8ebae206b5613456,2021-07-14T16:34:13.451Z,5ee7598a556129600dd5ec1e
1361,2001-03-01T05:00:00.000Z,Earthquake,437,BUILDING DAMAGE - CEREMONIAL ENTRY COURT ROOM 3,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,37338,28003.5,29037.77,2001-08-07T01:44:31.000Z,296d9e9dd61e7d3750bb3362e0f551655b1a0697,2021-07-14T16:34:13.452Z,5ee7598a556129600dd5ec1f
1361,2001-03-01T05:00:00.000Z,Earthquake,438,"PROTECTIVE MEASURES/EMERGENCY INSPECTIONS-POLICE,FIRE AND OTHER PUBLIC BUILDINGS",033-63000-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,16311.44,12233.58,12685.41,2001-08-18T23:02:59.000Z,4afd13f415c9eaf94000fa6c51e30f48679620cc,2021-07-14T16:34:13.452Z,5ee7598a556129600dd5ec20
1361,2001-03-01T05:00:00.000Z,Earthquake,430,ROADWAY 2 LANE ACCESS,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,4260.68,3195.51,3313.54,2001-08-07T01:44:31.000Z,a1d60340c4a1cc32d5a5d87d9a6174f90634cb59,2021-07-14T16:34:13.449Z,5ee7598a556129600dd5ec21
1361,2001-03-01T05:00:00.000Z,Earthquake,429,KING STREET WORK CENTER,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,2187.96,1640.97,1701.58,2001-08-07T01:44:31.000Z,f7bfd67d5b3d68497d58cfe9f28b6f69720d55e8,2021-07-14T16:34:13.448Z,5ee7598a556129600dd5ec22
1361,2001-03-01T05:00:00.000Z,Earthquake,444,BUILDING DAMAGE - MOUNT SI HIGH SCHOOL,033-0037F-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,15612.8,11709.6,12238.88,2001-10-04T02:59:50.000Z,a496d35122a5012c0b68eca7bf772aef749c097b,2021-07-14T16:34:13.455Z,5ee7598a556129600dd5ec26
1361,2001-03-01T05:00:00.000Z,Earthquake,454,BUILDING DAMAGE - CITY HALL BUILDING,033-65205-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,0.01,2002-08-02T22:38:34.000Z,212efb1f7438217e951cd609d59589b7487eb8fc,2021-07-14T16:34:13.460Z,5ee7598a556129600dd5ec2c
1361,2001-03-01T05:00:00.000Z,Earthquake,460,EMERGENCY PROTECTIVE -EARTHQUAKE RESPONSE PLAN,033-UEQ5V-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,6180,4635,4868.6,2001-07-21T04:07:16.000Z,830727303ea3493cf15aacbfba1830d6624b3208,2021-07-14T16:34:13.465Z,5ee7598a556129600dd5ec33
1361,2001-03-01T05:00:00.000Z,Earthquake,451,BUILDING DAMAGE -  BURIEN COMMUNITY CENTER CHIMNEY,033-08850-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,17805.12,13353.84,14026.87,2001-08-30T02:07:02.000Z,09a07f589be396582f9c659b06bdc4878e4553f3,2021-07-14T16:34:13.458Z,5ee7598a556129600dd5ec34
1361,2001-03-01T05:00:00.000Z,Earthquake,453,BUILDING DAMAGE - CHIEF KANIM MIDDLE SCHOOL,033-0037F-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,24740.03,18555.02,19490.2,2001-07-21T04:07:16.000Z,7f18096638170ae36ba3ee516e513c7389096467,2021-07-14T16:34:13.460Z,5ee7598a556129600dd5ec36
1361,2001-03-01T05:00:00.000Z,Earthquake,462,BUILDING DAMAGE - NORTH BASE WALL,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,3583.8,2687.85,2787.11,2001-08-07T01:44:31.000Z,7df0753bc1e30a2423ef1fec2791e31f66b3d889,2021-07-14T16:34:13.465Z,5ee7598a556129600dd5ec37
1361,2001-03-01T05:00:00.000Z,Earthquake,467,EMERGENCY PROTECTIVE MEASURES -  MT SI HIGH SCHOOL,033-0037F-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,47715.2,35786.4,36924.42,2002-02-20T04:12:17.000Z,e0f879010c7eb82706ee4d742a923250f5e0912c,2021-07-14T16:34:13.467Z,5ee7598a556129600dd5ec3a
1361,2001-03-01T05:00:00.000Z,Earthquake,469,PROTECTIVE EMERGENCY MEASURES-MT SI & NORTH BEND K-5,033-0037F-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,1266.02,949.52,997.38,2001-08-02T04:48:31.000Z,6c132db7694b9c853b27fc83d1034be1c2eccc35,2021-07-14T16:34:13.469Z,5ee7598a556129600dd5ec43
1361,2001-03-01T05:00:00.000Z,Earthquake,474,WATER TANK DAMAGE - KINGSGATE RESERVOIR,033-UNFH1-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,5872.63,4404.47,4603.56,2001-11-09T20:24:01.000Z,66586b22ee57858c27b3438656bd8117b5f9e8e3,2021-07-14T16:34:13.470Z,5ee7598a556129600dd5ec44
1361,2001-03-01T05:00:00.000Z,Earthquake,475,DAMAGED WATER TANK - WELLINGTON RESERVOIR,033-UNFH1-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,11384.22,8538.17,8968.5,2001-08-02T04:48:31.000Z,85096a8adffa8688201df7a4bb34f38cfef2d4df,2021-07-14T16:34:13.470Z,5ee7598a556129600dd5ec45
1361,2001-03-01T05:00:00.000Z,Earthquake,550,BUILDING DAMAGE -  WEST SEATTLE HIGH SCHOOL FLY TOWER - IMPROVED PROJECT,033-004AD-00,E - Public Buildings,E,Public Buildings,Large,King,33,Washington,WA,53,91319,68489.25,70667.2,2002-03-15T05:12:57.000Z,2a9e9333d4976e55003b4319516ef92686cdb6ad,2021-07-14T16:34:13.509Z,5ee7598a556129600dd5ec7e
1361,2001-03-01T05:00:00.000Z,Earthquake,558,UTILITY DAMAGE -  WATER MAIN,033-65205-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,5987.21,4490.41,4716.73,2001-08-02T04:48:31.000Z,b29a264ea1df2790df11ddd722eae0266a466ca3,2021-07-14T16:34:13.513Z,5ee7598a556129600dd5ec87
1361,2001-03-01T05:00:00.000Z,Earthquake,559,RECREATIONAL - LOG PAVILLION,033-65205-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,0,0,7.8,2001-08-02T04:48:31.000Z,c189c871a8417290321b6af9d3d388dd71eba060,2021-07-14T16:34:13.513Z,5ee7598a556129600dd5ec88
1361,2001-03-01T05:00:00.000Z,Earthquake,560,BUILDING DAMAGE -  POLICE DEPARTMENT,033-65205-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,26818.77,20114.08,21127.82,2001-08-02T04:48:31.000Z,73d46c6af594fc68b6a9ccd958b46272aa893aaf,2021-07-14T16:34:13.513Z,5ee7598a556129600dd5ec89
1361,2001-03-01T05:00:00.000Z,Earthquake,561,BUILDING DAMAGE -  FIRE DEPARTMENT,033-65205-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,5000,3750,3939,2001-09-15T00:31:15.000Z,088638ae8aa3b22b82b7ea69c4e34966a0c87766,2021-07-14T16:34:13.514Z,5ee7598a556129600dd5ec8b
1361,2001-03-01T05:00:00.000Z,Earthquake,562,UTILITY DAMAGE- WATER MAIN BREAK,033-65205-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,10502.71,7877.03,8274.03,2001-08-02T04:48:31.000Z,da2474c30f177287bee5e6ca08eaef228563c3d4,2021-07-14T16:34:13.514Z,5ee7598a556129600dd5ec8c
1361,2001-03-01T05:00:00.000Z,Earthquake,573,UTILITY DAMAGE - (RETS) PUMP BUILDING,033-99033-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,24279.44,18209.58,18544.63,2002-01-26T02:31:57.000Z,5244ef8682249416caec7dfae9ceb166ccbc7c70,2021-07-14T16:34:13.521Z,5ee7598a556129600dd5ec97
1361,2001-03-01T05:00:00.000Z,Earthquake,574,EMERGENCY PROTECTIVE MEASURES - SEWER LINES,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,8623.96,6467.97,6673.66,2001-10-24T04:18:34.000Z,2815a6ded308e459bd10990dedbf345bd6eb1206,2021-07-14T16:34:13.521Z,5ee7598a556129600dd5ec98
1361,2001-03-01T05:00:00.000Z,Earthquake,576,WATER MAIN & WATER LINE DAMAGE - 2 SITES,033-0017F-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,4925.11,3693.83,3879.99,2001-08-07T01:44:31.000Z,0b0d65b39c2a0f5fad83f1f3858f4c214178731b,2021-07-14T16:34:13.522Z,5ee7598a556129600dd5ec9a
1361,2001-03-01T05:00:00.000Z,Earthquake,579,EMERGENCY PROTECTIVE MEASURES - JOHNSON BUILDING,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,7423.92,5567.94,5670.39,2002-01-19T04:50:45.000Z,031819312307f3e9d8cb6f58b5e992af9a52e1c2,2021-07-14T16:34:13.525Z,5ee7598a556129600dd5ec9d
1361,2001-03-01T05:00:00.000Z,Earthquake,580,PROTECTIVE MEASURES PUMP STATION FAILURE,033-35415-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,3711.64,2783.73,2924.04,2001-08-18T23:02:59.000Z,66331189b3342385a3f6d27f123af3c6ace6c6a3,2021-07-14T16:34:13.525Z,5ee7598a556129600dd5ec9e
1361,2001-03-01T05:00:00.000Z,Earthquake,582,"UTILITY DAMAGE  - 16"" WATER MAIN",033-35415-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,8892.63,6669.47,7005.61,2001-08-18T23:02:59.000Z,8266aea2520bf68bdb2fc335758a5e67f9c53fa0,2021-07-14T16:34:13.526Z,5ee7598a556129600dd5ec9f
1361,2001-03-01T05:00:00.000Z,Earthquake,583,"UTILITY DAMAGE -  BROKEN 2""  WATER MAIN",033-35415-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,1696.04,1272.03,1336.14,2001-08-18T23:02:59.000Z,bc7162e744e72bb0b13ab1f39b7d2685e36f0030,2021-07-14T16:34:13.526Z,5ee7598a556129600dd5eca0
1361,2001-03-01T05:00:00.000Z,Earthquake,584,"UTILITY DAMAGE -  6"" WATER MAIN",033-35415-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,2711.78,2033.84,2136.34,2001-08-18T23:02:59.000Z,cacf29082edd03b70c02c68f5dcc7c285719ce7b,2021-07-14T16:34:13.527Z,5ee7598a556129600dd5eca1
1361,2001-03-01T05:00:00.000Z,Earthquake,585,BUILDING DAMAGE - UNIVERSITY HEIGHTS,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,42115.4,31586.55,32595.21,2002-03-21T04:36:59.000Z,09801226ffaacdab5082b6142d0a55a3f5fb2376,2021-07-14T16:34:13.528Z,5ee7598a556129600dd5eca2
1361,2001-03-01T05:00:00.000Z,Earthquake,586,BUILDING DAMAGE/MCGILVRA ELEM. SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,3379.91,2534.93,2615.54,2001-10-04T02:59:50.000Z,dd6b163f23b974b3ca05b7f957bf932979b713d9,2021-07-14T16:34:13.529Z,5ee7598a556129600dd5eca3
1361,2001-03-01T05:00:00.000Z,Earthquake,587,BUILDING DAMAGE -  ROOSEVELT HIGH SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,1470.5,1102.88,1158.46,2001-08-18T23:02:59.000Z,d2cdf13402f73853b50ff58cbd937e5a5b734df4,2021-07-14T16:34:13.529Z,5ee7598a556129600dd5eca4
1361,2001-03-01T05:00:00.000Z,Earthquake,588,TROLLY OVERHEAD - METRO TRANSIT,033-99033-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,0,0,122.36,2001-10-24T04:18:34.000Z,f893fd493f6b74a8cc05a502002d9398ace428fa,2021-07-14T16:34:13.530Z,5ee7598a556129600dd5eca5
1361,2001-03-01T05:00:00.000Z,Earthquake,589,BUILDING DAMAGE - MCCLURE MIDDLE SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,8604.37,6453.28,6658.5,2001-10-24T04:18:34.000Z,537ea0353262bf1f4ab181ba27b7044a130fb47b,2021-07-14T16:34:13.530Z,5ee7598a556129600dd5eca6
1361,2001-03-01T05:00:00.000Z,Earthquake,590,EMERGENCY OPERATIONS CENTER,033-99033-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,11763.36,8822.52,8984.86,2002-02-07T04:19:33.000Z,0fd444b6798e7d1d4a4d3aff22472c3ec1880e6b,2021-07-14T16:34:13.531Z,5ee7598a556129600dd5eca7
1361,2001-03-01T05:00:00.000Z,Earthquake,591,BUILDING DAMAGE - LAURELHURST ELEMENTARY SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,1703.89,1277.92,1342.32,2001-08-07T01:44:31.000Z,d259cedfb03d3ae2ada97dcdf56081b516cf6368,2021-07-14T16:34:13.531Z,5ee7598a556129600dd5eca8
1361,2001-03-01T05:00:00.000Z,Earthquake,592,BUILDING DAMAGE- INGRAHAM HIGH SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,1814.64,1360.98,1429.57,2001-08-07T01:44:31.000Z,11255b8dfceec4efc9f1f05e0929f7daf8d558da,2021-07-14T16:34:13.531Z,5ee7598a556129600dd5eca9
1361,2001-03-01T05:00:00.000Z,Earthquake,595,BUILDING DAMAGE -  HIGHLAND PARK ELEMENTARY SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,3107.3,2330.48,2404.59,2001-10-04T02:59:50.000Z,6d3e5ed893dc197edb736b8372bd038d8166c336,2021-07-14T16:34:13.533Z,5ee7598a556129600dd5ecaa
1361,2001-03-01T05:00:00.000Z,Earthquake,593,BUILDING DAMAGE - THURGOOD MARSHALL ELEMENTARY,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,3585.63,2689.22,2824.76,2001-08-07T01:44:31.000Z,77d0319a138f665e0eead8a5b1eea1c2f0fccb65,2021-07-14T16:34:13.532Z,5ee7598a556129600dd5ecab
1361,2001-03-01T05:00:00.000Z,Earthquake,597,BUILDING DAMAGE TT MINOR ELEMENTARY,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,10037.02,7527.77,7767.15,2001-11-09T20:24:01.000Z,4b491522e18df5740f3fbad4f350815c889a7712,2021-07-14T16:34:13.534Z,5ee7598a556129600dd5ecac
1361,2001-03-01T05:00:00.000Z,Earthquake,598,BUILDING DAMAGE -  TROLLEY OVERHEAD,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,6.87,2001-12-12T21:32:21.000Z,d1971080eb94b80e283771890fb3867a41d5c5d1,2021-07-14T16:34:13.535Z,5ee7598a556129600dd5ecad
1361,2001-03-01T05:00:00.000Z,Earthquake,599,BUILDING DAMAGE BUS SHELTER & CENTRAL MARKETING BLDG.,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,1684.53,1263.4,1310.06,2001-08-18T23:02:59.000Z,cb981ce6e9d98ab14a95c909316e24d00ca3c4a6,2021-07-14T16:34:13.535Z,5ee7598a556129600dd5ecae
1361,2001-03-01T05:00:00.000Z,Earthquake,594,BUILDING DAMAGE  - A & S CENTER,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,17522.4,13141.8,13618.41,2001-10-04T02:59:50.000Z,74aa601ec50e0b3a057baa72e3f41601479fbb60,2021-07-14T16:34:13.532Z,5ee7598a556129600dd5ecaf
1361,2001-03-01T05:00:00.000Z,Earthquake,602,EMERGENCY PROTECTIVE MEASURES - 34 KING COUNTY BLDG.,033-99033-00,B - Protective Measures,B,Protective Measures,Large,King,33,Washington,WA,53,63665.68,47749.26,48903.99,2001-11-09T20:24:01.000Z,2c16affdfc7ea6ad1ed0d19dab3a16caf5c3fa16,2021-07-14T16:34:13.536Z,5ee7598a556129600dd5ecb1
1361,2001-03-01T05:00:00.000Z,Earthquake,603,BUILDING DAMAGE - BROADVIEW ELEMENTARY SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,15206.22,11404.67,11767.34,2002-01-17T05:51:14.000Z,90ca2baff304a22f500530f0b9e7c0fdc482b837,2021-07-14T16:34:13.537Z,5ee7598a556129600dd5ecb2
1361,2001-03-01T05:00:00.000Z,Earthquake,604,BUILDING DAMAGE - YESLER BUILDING,033-99033-00,E - Public Buildings,E,Public Buildings,Large,King,33,Washington,WA,53,63281.53,47461.15,48328.7,2002-02-07T04:19:33.000Z,28c4204817e580cf71713331cb801da8372db42b,2021-07-14T16:34:13.537Z,5ee7598a556129600dd5ecb3
1361,2001-03-01T05:00:00.000Z,Earthquake,605,BUILDING DAMAGE - CHINOOK MIDDLE SCHOOL,033-U853R-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,8216.95,6162.71,6441.27,2001-10-24T04:18:34.000Z,91a59e8e3eb9060ac6c025a15f43e337f046150f,2021-07-14T16:34:13.538Z,5ee7598a556129600dd5ecb4
1361,2001-03-01T05:00:00.000Z,Earthquake,606,BUILDING DAMAGE -  EDUCATIONAL RESOURCES & ADMINISTRATIVE CENTER,033-U853R-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,6502.49,4876.87,5122.66,2001-09-15T00:31:15.000Z,fb11f159ebd0f7779cdcfc70a44c902d992de1e8,2021-07-14T16:34:13.538Z,5ee7598a556129600dd5ecb5
1361,2001-03-01T05:00:00.000Z,Earthquake,607,BUILDING DAMAGE - TYEE HIGH SCHOOL,033-U853R-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,3022.49,2266.87,2369.33,2001-10-04T02:59:50.000Z,30be4e4d3ce047d398ea64ce2b311a91854d759a,2021-07-14T16:34:13.539Z,5ee7598a556129600dd5ecb6
1361,2001-03-01T05:00:00.000Z,Earthquake,608,BUILDING DAMAGE -  SYLVESTER MIDDLE SCHOOL,033-U853R-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,19.18,2001-10-24T04:18:34.000Z,39889ba6b128af61321b786e6221259640aa4605,2021-07-14T16:34:13.539Z,5ee7598a556129600dd5ecb7
1361,2001-03-01T05:00:00.000Z,Earthquake,614,BUILDING DAMAGE - PERFORMING ARTS CENTER,033-U853R-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,2486.77,1865.08,1949.39,2001-10-24T04:18:34.000Z,a93b2dc2b0918e066a9940dcc56f8c8e4208225c,2021-07-14T16:34:13.542Z,5ee7598a556129600dd5ecbb
1361,2001-03-01T05:00:00.000Z,Earthquake,615,BUILDING DAMAGE - DES MOINES ELEMENTARY SCHOOL,033-U853R-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,20270.8,15203.1,15918.22,2001-09-15T00:31:15.000Z,b9a9f8797141929eed0913d36fd6ff1e0d78a6ea,2021-07-14T16:34:13.542Z,5ee7598a556129600dd5ecbc
1361,2001-03-01T05:00:00.000Z,Earthquake,616,BUILDING DAMAGE - MAINTENANCE OPERATIONS TRANSPORTATION BUILDINGS,033-U853R-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,5473.83,4105.37,4290.94,2001-10-04T02:59:50.000Z,e3a35c74b889b27a254947a3495b0f627bf82a7d,2021-07-14T16:34:13.543Z,5ee7598a556129600dd5ecbd
1361,2001-03-01T05:00:00.000Z,Earthquake,612,BUILDING DAMAGE - SHOREWOOD ELEMENTARY SCHOOL,033-U853R-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,4065.09,3048.82,3186.62,2001-10-24T04:18:34.000Z,c7d73de5428cef431e8bb1d69a5289e87a66c7da,2021-07-14T16:34:13.541Z,5ee7598a556129600dd5ecc1
