source,GEOID,Year,variable,mean,up,low
NA,Renton-East,2017,Average household size among renters,2.464224128888808,2.967803762933244,1.999509960979925
NA,Renton-North,2017,Average household size among renters,2.588710653661436,3.0924688135006018,2.123865231586915
NA,Renton-South,2017,Average household size among renters,2.4737320072079467,2.9772140663400477,2.009097395375318
NA,Sammamish,2017,Average household size among renters,2.0821776589218906,2.585528604126531,1.6172181655722142
NA,SE Seattle,2017,Average household size among renters,1.6076223402962415,2.110942474712039,1.1425413492514247
NA,SeaTac/Tukwila,2017,Average household size among renters,2.303670819654145,2.8071223709019244,1.8388875728696359
NA,Shoreline,2017,Average household size among renters,1.6804174440541935,2.1836624902323445,1.2157527772200003
NA,Snoqualmie/North Bend/Skykomish,2017,Average household size among renters,2.1593579292350458,2.6560961445640014,1.6982799901596524
NA,Vashon Island,2017,Average household size among renters,2.247949373164947,2.751666780693043,1.7828467761009466
NA,West Seattle,2017,Average household size among renters,1.801551559841428,2.3048794302156765,1.336540329513268
NA,Auburn-North,2018,Average household size among renters,2.203258882990582,2.676333247443478,1.7271935956704048
NA,Auburn-South,2018,Average household size among renters,2.14133019164178,2.614576784044966,1.6651232950144228
NA,Ballard,2018,Average household size among renters,2.1298307616143655,2.6031450823605122,1.6537996287224117
NA,Beacon/Gtown/S.Park,2018,Average household size among renters,1.8390914256881736,2.3119500260728794,1.362934633278132
NA,Bear Creek/Carnation/Duvall,2018,Average household size among renters,2.2363885676293482,2.702408932119838,1.7635648779818889
NA,Bellevue-Central,2018,Average household size among renters,2.531005879174354,3.004475357622338,2.055070254244841
NA,Bellevue-NE,2018,Average household size among renters,2.120101388330005,2.5931519513695784,1.6441027985343175
NA,Bellevue-South,2018,Average household size among renters,2.8350397433444194,3.308580611167582,2.3592720216740704
NA,Bellevue-West,2018,Average household size among renters,1.9099522353278147,2.383113121075968,1.4337182062425828
NA,Black Diamond/Enumclaw/SE County,2018,Average household size among renters,2.021214592314779,2.487128829776193,1.5482729450125046
NA,Bothell/Woodinville,2018,Average household size among renters,1.5524305752052128,2.0253505518340233,1.0759674009006204
NA,Burien,2018,Average household size among renters,2.3659107830639154,2.8391727649826426,1.8899754451837796
NA,Capitol Hill/E.lake,2018,Average household size among renters,1.9532411697786116,2.426321213178108,1.4772088956132974
NA,Central Seattle,2018,Average household size among renters,2.0100283961603407,2.4817224571196497,1.5431498248019737
NA,Covington/Maple Valley,2018,Average household size among renters,2.314263705522915,2.780304228232553,1.8415113151728733
NA,Delridge,2018,Average household size among renters,1.7877197257849473,2.2607783357278928,1.311323359680029
NA,Des Moines/Normandy Park,2018,Average household size among renters,2.3922370272949713,2.8655626975174773,1.9162852085785416
NA,Downtown,2018,Average household size among renters,2.0000449016236757,2.4731656415915353,1.523992430842956
NA,East Federal Way,2018,Average household size among renters,2.1395790120737375,2.6126914547021878,1.663538673221501
NA,Fairwood,2018,Average household size among renters,3.1369163352628004,3.6106360075548003,2.6612480708498802
NA,Fed Way-Central/Military Rd,2018,Average household size among renters,2.337005433291588,2.8103810814701187,1.8608407823237456
NA,Fed Way-Dash Point/Woodmont,2018,Average household size among renters,2.25239773165857,2.7256515523626454,1.7763387932287755
NA,Fremont/Greenlake,2018,Average household size among renters,2.121619969052712,2.5946958398234634,1.6457249146876038
NA,Issaquah,2018,Average household size among renters,2.5198652168350333,2.993199580745747,2.0440089510510173
NA,Kenmore/LFP,2018,Average household size among renters,1.773631493794973,2.2466738445614185,1.2974340732073613
NA,Kent-East,2018,Average household size among renters,2.8299534048625254,3.303381244316945,2.354237862376566
NA,Kent-SE,2018,Average household size among renters,2.4452070205052032,2.9184050907101495,1.969329448194459
NA,Kent-West,2018,Average household size among renters,2.2047793132087277,2.677909961212025,1.7288314885188607
NA,Kirkland,2018,Average household size among renters,2.0271429846974485,2.500128584900574,1.5511445791390104
NA,Kirkland North,2018,Average household size among renters,1.7462875797844415,2.2191624241591925,1.2700906312553606
NA,Mercer Isle/Pt Cities,2018,Average household size among renters,2.8471937480278307,3.3207709273495247,2.3713773292866027
NA,NE Seattle,2018,Average household size among renters,2.1279331426328114,2.5945350610754927,1.6614871371124604
NA,Newcastle/Four Creeks,2018,Average household size among renters,2.3614390769329767,2.8275258270313017,1.8887229088731359
NA,North Highline,2018,Average household size among renters,2.8477503736232994,3.321564934383577,2.3718634214414798
NA,North Seattle,2018,Average household size among renters,2.137010482342104,2.6036341107588945,1.6705774378298806
NA,NW Seattle,2018,Average household size among renters,2.116583378354082,2.5897985419081877,1.6406073566861523
NA,QA/Magnolia,2018,Average household size among renters,1.9360037110895825,2.409004041304262,1.4599033479646104
NA,Redmond,2018,Average household size among renters,2.0701947180792715,2.5361424675359596,1.5972859804153063
NA,Renton-East,2018,Average household size among renters,2.4980119988394636,2.9713286228816456,2.0221196076928813
NA,Renton-North,2018,Average household size among renters,2.6224986497167104,3.095909579735255,2.14670652164491
NA,Renton-South,2018,Average household size among renters,2.50751862784963,2.9807060533781367,2.0317613944512862
NA,Sammamish,2018,Average household size among renters,2.1159634337936892,2.5889928305566237,1.6399013197122423
NA,SE Seattle,2018,Average household size among renters,1.6414082500694098,2.1144597360955775,1.1649974537137435
NA,SeaTac/Tukwila,2018,Average household size among renters,2.3374565532233587,2.8105829653532752,1.8616120624093742
NA,Shoreline,2018,Average household size among renters,1.714200718967433,2.1871422657306017,1.2383138392751851
NA,Snoqualmie/North Bend/Skykomish,2018,Average household size among renters,2.1931264390580485,2.6591499215581433,1.7202856918665115
NA,Vashon Island,2018,Average household size among renters,2.2817362790400204,2.7550945531346036,1.8057044017503554
NA,West Seattle,2018,Average household size among renters,1.8353367256299036,2.3083779788627528,1.3591130640102023
ACS,Auburn-North,2019,Average household size among renters,2.213476239413606,2.613133970396556,1.8596672541549084
ACS,Auburn-South,2019,Average household size among renters,2.1515478048582923,2.5516598420137395,1.797214498649921
ACS,Ballard,2019,Average household size among renters,2.1400483480882593,2.540069110532358,1.7858736703878415
ACS,Beacon/Gtown/S.Park,2019,Average household size among renters,1.8493105373982146,2.2484041039427134,1.4960987375042707
ACS,Bear Creek/Carnation/Duvall,2019,Average household size among renters,2.246584736349871,2.638628515229435,1.900250758695214
ACS,Bellevue-Central,2019,Average household size among renters,2.5412231377278713,2.9414965913239692,2.1869004509033845
ACS,Bellevue-NE,2019,Average household size among renters,2.130320290064409,2.5299703667047293,1.7766931062973192
ACS,Bellevue-South,2019,Average household size among renters,2.8452539797512038,3.2455102900234523,2.4908377587967747
ACS,Bellevue-West,2019,Average household size among renters,1.9201749063185833,2.3200758425440666,1.566566936687043
ACS,Black Diamond/Enumclaw/SE County,2019,Average household size among renters,2.031413158503792,2.4233323515139094,1.685456569606514
ACS,Bothell/Woodinville,2019,Average household size among renters,1.5626503335794264,1.9620746785388945,1.208856607905668
ACS,Burien,2019,Average household size among renters,2.3761281380488732,2.775943996004212,2.022201148446541
ACS,Capitol Hill/E.lake,2019,Average household size among renters,1.9634589444262356,2.3631508146458025,1.6096450002804668
ACS,Central Seattle,2019,Average household size among renters,2.0201936045096005,2.4172060804069613,1.6770422882237
ACS,Covington/Maple Valley,2019,Average household size among renters,2.324461419950897,2.7165959998374722,1.9783783078434563
ACS,Delridge,2019,Average household size among renters,1.797939678265518,2.1975239019024073,1.4440950246936513
ACS,Des Moines/Normandy Park,2019,Average household size among renters,2.4024541799150283,2.80251266431868,2.0483151169857776
ACS,Downtown,2019,Average household size among renters,2.010262186551661,2.409998056175722,1.656330204857368
ACS,East Federal Way,2019,Average household size among renters,2.1497975246609258,2.5496312093059483,1.7959242571289606
ACS,Fairwood,2019,Average household size among renters,3.1471297192998806,3.5474604373104257,2.7926405565198973
ACS,Fed Way-Central/Military Rd,2019,Average household size among renters,2.347223418682388,2.7472587240265955,1.9929607385196817
ACS,Fed Way-Dash Point/Woodmont,2019,Average household size among renters,2.2626156980383687,2.662629323897713,1.908511393664062
ACS,Fremont/Greenlake,2019,Average household size among renters,2.131836503778445,2.5313380737165225,1.7781884099628278
ACS,Issaquah,2019,Average household size among renters,2.5300815687300013,2.93020679445072,2.1758775758123403
ACS,Kenmore/LFP,2019,Average household size among renters,1.7838488254317495,2.183620707596976,1.4297920024591795
ACS,Kent-East,2019,Average household size among renters,2.8401677683722197,3.240056987141519,2.4862015952789336
ACS,Kent-SE,2019,Average household size among renters,2.4554229629721056,2.8553248182843074,2.101424079225252
ACS,Kent-West,2019,Average household size among renters,2.214998315209095,2.6147821155600344,1.8613006929208722
ACS,Kirkland,2019,Average household size among renters,2.0373609617560384,2.4369552862349373,1.6837284442759244
ACS,Kirkland North,2019,Average household size among renters,1.7565063478054443,2.155880308266832,1.4029386960190893
ACS,Mercer Isle/Pt Cities,2019,Average household size among renters,2.857407001007022,3.2575701909938988,2.502964983930414
ACS,NE Seattle,2019,Average household size among renters,2.138090444546922,2.529702170264602,1.7986659616490845
ACS,Newcastle/Four Creeks,2019,Average household size among renters,2.3716362799906605,2.7638778869572103,2.0255082000193565
ACS,North Highline,2019,Average household size among renters,2.8579637214960085,3.258789445200359,2.5027233117771877
ACS,North Seattle,2019,Average household size among renters,2.1471674308661624,2.538945819333425,1.8075194906603118
ACS,NW Seattle,2019,Average household size among renters,2.126799861961525,2.526638109688039,1.772781422981741
ACS,QA/Magnolia,2019,Average household size among renters,1.9462225044663037,2.3455197600407707,1.5927297338417612
ACS,Redmond,2019,Average household size among renters,2.0803932971371646,2.472349396204754,1.7342480840403376
ACS,Renton-East,2019,Average household size among renters,2.5082306868615483,2.908070613427659,2.15449971789952
ACS,Renton-North,2019,Average household size among renters,2.6327150041507155,3.0329111934745665,2.2785443093129363
ACS,Renton-South,2019,Average household size among renters,2.5177354315286307,2.917428785779261,2.164086049649391
ACS,Sammamish,2019,Average household size among renters,2.1261814497531897,2.5258188017355,1.772412343043857
ACS,SE Seattle,2019,Average household size among renters,1.6516304295635578,2.0513963255458076,1.2980053507789429
ACS,SeaTac/Tukwila,2019,Average household size among renters,2.3476730524398053,2.7473761696803605,1.993905250370721
ACS,Shoreline,2019,Average household size among renters,1.72441849289741,2.1238473585550763,1.3710198479812359
ACS,Snoqualmie/North Bend/Skykomish,2019,Average household size among renters,2.2033241068849443,2.595582996715241,1.857022161895038
ACS,Vashon Island,2019,Average household size among renters,2.2919537410120667,2.6921660050493346,1.9376234568362707
ACS,West Seattle,2019,Average household size among renters,1.8455567359531089,2.245131573028765,1.491889487910142
NA,Auburn-North,2020,Average household size among renters,2.194221300678657,2.674096237833763,1.7118462446469673
NA,Auburn-South,2020,Average household size among renters,2.132293148984655,2.6123446728969144,1.6497692601128509
NA,Ballard,2020,Average household size among renters,2.1207938725453794,2.6009039085398484,1.6384767255879722
NA,Beacon/Gtown/S.Park,2020,Average household size among renters,1.830053972185197,2.30970854354655,1.3475877533766418
NA,Bear Creek/Carnation/Duvall,2020,Average household size among renters,2.2273350320709357,2.7002687502580693,1.7477579634514007
NA,Bellevue-Central,2020,Average household size among renters,2.5219693098618112,3.0022324526944875,2.0397701155266
NA,Bellevue-NE,2020,Average household size among renters,2.1110642942638482,2.590910447732309,1.6287861243857125
NA,Bellevue-South,2020,Average household size among renters,2.826002553884794,3.306338900332469,2.3439542319120306
NA,Bellevue-West,2020,Average household size among renters,1.9009161614886516,2.380865204674889,1.4184584199002068
NA,Black Diamond/Enumclaw/SE County,2020,Average household size among renters,2.0121611895038587,2.484984099044013,1.5324977983032193
NA,Bothell/Woodinville,2020,Average household size among renters,1.5433931122038818,2.0231199032460183,1.0605786411214366
NA,Burien,2020,Average household size among renters,2.356874025676852,2.8369293166901404,1.8746606457664592
NA,Capitol Hill/E.lake,2020,Average household size among renters,1.9442039751575615,2.424083380380765,1.4618616203044388
NA,Central Seattle,2020,Average household size among renters,2.0009799922389875,2.4793757872215463,1.5277494381169336
NA,Covington/Maple Valley,2020,Average household size among renters,2.3052107472547334,2.7781559846253634,1.8257598389400003
NA,Delridge,2020,Average household size among renters,1.7786826738417023,2.2585422127538446,1.2959696583103595
NA,Des Moines/Normandy Park,2020,Average household size among renters,2.383200197734952,2.8633217119934695,1.900967522049929
NA,Downtown,2020,Average household size among renters,1.9910074513743963,2.4709297426095143,1.5086293357826293
NA,East Federal Way,2020,Average household size among renters,2.1305419045903804,2.610453931583764,1.6482051872252574
NA,Fairwood,2020,Average household size among renters,3.1278798343042302,3.608388862505121,2.645961908544548
NA,Fed Way-Central/Military Rd,2020,Average household size among renters,2.327968631064111,2.80814087840518,1.8455160522518492
NA,Fed Way-Dash Point/Woodmont,2020,Average household size among renters,2.2433605722951584,2.723412798548876,1.7610109644958811
NA,Fremont/Greenlake,2020,Average household size among renters,2.112582445065408,2.5924543633453787,1.6303807365553677
NA,Issaquah,2020,Average household size among renters,2.5108281821573053,2.990960140585664,2.028688651860278
NA,Kenmore/LFP,2020,Average household size among renters,1.7645939404279836,2.2444436370992777,1.282049445243428
NA,Kent-East,2020,Average household size among renters,2.8209164280710803,3.3011330016755536,2.3389425036362
NA,Kent-SE,2020,Average household size among renters,2.4361693879642052,2.916167048925706,1.9539919321869728
NA,Kent-West,2020,Average household size among renters,2.195742474575405,2.6756665699618587,1.7135291073615926
NA,Kirkland,2020,Average household size among renters,2.0181053478081004,2.4978901306523147,1.5358049599455454
NA,Kirkland North,2020,Average household size among renters,1.7372500532692472,2.2169277911170213,1.2547254049557532
NA,Mercer Isle/Pt Cities,2020,Average household size among renters,2.8381567754184442,3.3185294313787246,2.35604900724228
NA,NE Seattle,2020,Average household size among renters,2.118875212817853,2.5922757733317505,1.6457602258991069
NA,Newcastle/Four Creeks,2020,Average household size among renters,2.3523860128575924,2.8253759140336143,1.872983131212812
NA,North Highline,2020,Average household size among renters,2.838713381652494,3.319331884570675,2.356514571997475
NA,North Seattle,2020,Average household size among renters,2.127952413468929,2.6013791750376978,1.654835957069083
NA,NW Seattle,2020,Average household size among renters,2.1075461934620536,2.5875586439741487,1.62526983508311
NA,QA/Magnolia,2020,Average household size among renters,1.9269663791180154,2.4067619091231185,1.4445586124336338
NA,Redmond,2020,Average household size among renters,2.061141396799579,2.5340005019758873,1.5814939819043219
NA,Renton-East,2020,Average household size among renters,2.4889754980583234,2.9690777969458653,2.006849524079235
NA,Renton-North,2020,Average household size among renters,2.6134615968908954,3.0936656408564804,2.131408340577716
NA,Renton-South,2020,Average household size among renters,2.4984814949373697,2.9784600368830714,2.016456405532142
NA,Sammamish,2020,Average household size among renters,2.106926184178935,2.5867557829179804,1.624561604520152
NA,SE Seattle,2020,Average household size among renters,1.6323716286875025,2.1122180645609774,1.1496927620682338
NA,SeaTac/Tukwila,2020,Average household size among renters,2.328419179868476,2.8083426977901413,1.8462761564591044
NA,Shoreline,2020,Average household size among renters,1.705163074109563,2.1849026472026676,1.2229532219970949
NA,Snoqualmie/North Bend/Skykomish,2020,Average household size among renters,2.1840733030017256,2.657007026265191,1.7045150575494599
NA,Vashon Island,2020,Average household size among renters,2.2726993901443375,2.752855728211227,1.7903826978893833
NA,West Seattle,2020,Average household size among renters,1.8262996533663318,2.3061384075267615,1.3437759388605448
