source,GEOID,Year,variable,mean,up,low
NA,Sammamish,2017,Average household size among owners,2.7208814905632543,3.3699240182576267,2.0641898545060076
NA,SE Seattle,2017,Average household size among owners,2.1370303813717966,2.786272578063261,1.4805113657284303
NA,SeaTac/Tukwila,2017,Average household size among owners,2.778635572795405,3.4276507987940654,2.121933076126804
NA,Shoreline,2017,Average household size among owners,2.2420051694629195,2.8909993046714555,1.5853424161620526
NA,Snoqualmie/North Bend/Skykomish,2017,Average household size among owners,2.6863433208931635,3.335405650258891,2.029721736919116
NA,Vashon Island,2017,Average household size among owners,2.678775779077,3.3278747265816193,2.022102393085237
NA,West Seattle,2017,Average household size among owners,2.286964146756792,2.9360207173008477,1.6303416916676357
NA,Auburn-North,2018,Average household size among owners,2.5793800621270035,3.2539295141532265,1.872417651425228
NA,Auburn-South,2018,Average household size among owners,2.432772314673959,3.1073334167498623,1.7258008819940178
NA,Ballard,2018,Average household size among owners,2.4034721835935606,3.0780243093425512,1.6965097557198376
NA,Beacon/Gtown/S.Park,2018,Average household size among owners,2.3482974441300235,3.0227714326181783,1.6413729637953434
NA,Bear Creek/Carnation/Duvall,2018,Average household size among owners,2.4320828014812035,3.1046396814462405,1.725130676037348
NA,Bellevue-Central,2018,Average household size among owners,2.816378883883949,3.491043382896951,2.1093540126462997
NA,Bellevue-NE,2018,Average household size among owners,2.505024755937375,3.1796814849249824,1.7980834310175076
NA,Bellevue-South,2018,Average household size among owners,3.1918320134178333,3.866452689132899,2.484663364027797
NA,Bellevue-West,2018,Average household size among owners,2.3820095293227337,3.056818018172585,1.6750812320165451
NA,Black Diamond/Enumclaw/SE County,2018,Average household size among owners,2.6092774617681447,3.2838404427342804,1.9023047892017866
NA,Bothell/Woodinville,2018,Average household size among owners,1.9370691047651654,2.611544269053336,1.2301143594023167
NA,Burien,2018,Average household size among owners,2.629638980745186,3.3042431543371373,1.9226408329696913
NA,Capitol Hill/E.lake,2018,Average household size among owners,2.428966778589426,3.1034706691653686,1.7220084380485499
NA,Central Seattle,2018,Average household size among owners,2.3604617246599764,3.0343466172266216,1.6550012545075607
NA,Covington/Maple Valley,2018,Average household size among owners,2.6980211967452683,3.3726084074601426,1.9910411858627173
NA,Delridge,2018,Average household size among owners,2.2539745008317027,2.9285268862786586,1.547002993187145
NA,Des Moines/Normandy Park,2018,Average household size among owners,2.689136672408944,3.3638010868343446,1.9821331271359162
NA,Downtown,2018,Average household size among owners,2.3469895515594676,3.0215146110248736,1.640039799647751
NA,East Federal Way,2018,Average household size among owners,2.510578622512705,3.185188024336526,1.8036400212115855
NA,Fairwood,2018,Average household size among owners,2.7605580201717697,3.4352147001918056,2.053550467575677
NA,Fed Way-Central/Military Rd,2018,Average household size among owners,2.7113631997845875,3.3859756417957434,2.004360342275552
NA,Fed Way-Dash Point/Woodmont,2018,Average household size among owners,2.71977530575733,3.3944050827864385,2.0127698356311248
NA,Fremont/Greenlake,2018,Average household size among owners,2.409941494893834,3.08450544741296,1.702981936823822
NA,Issaquah,2018,Average household size among owners,2.632480180675168,3.307162159123428,1.9254966015034043
NA,Kenmore/LFP,2018,Average household size among owners,2.1982663828048445,2.870844038954401,1.4912890635703617
NA,Kent-East,2018,Average household size among owners,2.75095571255181,3.4256058879381452,2.043955483551408
NA,Kent-SE,2018,Average household size among owners,2.6663683786213994,3.340950275181447,1.9593918679296185
NA,Kent-West,2018,Average household size among owners,2.7064539789199844,3.3810844566299605,1.9994585862998582
NA,Kirkland,2018,Average household size among owners,2.5068836162150445,3.1813935758399885,1.799921034231786
NA,Kirkland North,2018,Average household size among owners,2.1860700440157315,2.86058094622166,1.4791252851994838
NA,Mercer Isle/Pt Cities,2018,Average household size among owners,2.85906951444573,3.533604202392882,2.1520064980414118
NA,NE Seattle,2018,Average household size among owners,2.3929934867779186,3.0668877402350065,1.687551888010983
NA,Newcastle/Four Creeks,2018,Average household size among owners,2.7060691685393343,3.380698937511487,1.9990957826666202
NA,North Highline,2018,Average household size among owners,2.7382884991233483,3.412867039651002,2.0312017527584705
NA,North Seattle,2018,Average household size among owners,2.3913043958551325,3.0651504563092837,1.685848846958453
NA,NW Seattle,2018,Average household size among owners,2.44405911210809,3.1185885433015903,1.737069962310994
NA,QA/Magnolia,2018,Average household size among owners,2.429323818804575,3.103837782112045,1.7223829418536514
NA,Redmond,2018,Average household size among owners,2.423293872818929,3.095917441510828,1.7163289414855702
NA,Renton-East,2018,Average household size among owners,2.647773667548083,3.3224241440977744,1.940800102022969
NA,Renton-North,2018,Average household size among owners,2.7622302144661517,3.436883253255833,2.0552088436386584
NA,Renton-South,2018,Average household size among owners,2.828741673110747,3.5032418941589363,2.121738513910014
NA,Sammamish,2018,Average household size among owners,2.652489585435409,3.327048089225477,1.9454834921282758
NA,SE Seattle,2018,Average household size among owners,2.0686340432191512,2.743324631483555,1.3617388656141838
NA,SeaTac/Tukwila,2018,Average household size among owners,2.7102439413970254,3.384778131266677,2.00324303931765
NA,Shoreline,2018,Average household size among owners,2.1736126791776704,2.848076309104632,1.466686914506923
NA,Snoqualmie/North Bend/Skykomish,2018,Average household size among owners,2.6179499150486913,3.292520416209358,1.9109821581064494
NA,Vashon Island,2018,Average household size among owners,2.610382933414562,3.2850019693461117,1.903364762903014
NA,West Seattle,2018,Average household size among owners,2.2185705957614865,2.893080916143061,1.5116708552371025
ACS,Auburn-North,2019,Average household size among owners,2.9481903270304,3.0365977135651354,2.859582114419345
ACS,Auburn-South,2019,Average household size among owners,2.801584841439287,2.8902260524355894,2.7128690128298514
ACS,Ballard,2019,Average household size among owners,2.7722815605749296,2.860649630793709,2.683694801688245
ACS,Beacon/Gtown/S.Park,2019,Average household size among owners,2.7171098615936553,2.8053818541893447,2.6287116397229493
ACS,Bear Creek/Carnation/Duvall,2019,Average household size among owners,2.80054745328973,2.8669989204150945,2.7339400886540903
ACS,Bellevue-Central,2019,Average household size among owners,3.185186370117086,3.2737429827017688,3.0963050590119865
ACS,Bellevue-NE,2019,Average household size among owners,2.8738351389539543,2.962291430278071,2.7852946259359577
ACS,Bellevue-South,2019,Average household size among owners,3.5606415463079637,3.649278479853591,3.4711462757150953
ACS,Bellevue-West,2019,Average household size among owners,2.7508199660411945,2.839748233013969,2.662059445210944
ACS,Black Diamond/Enumclaw/SE County,2019,Average household size among owners,2.97808408813202,3.0663979268724617,2.8895466063367943
ACS,Bothell/Woodinville,2019,Average household size among owners,2.3058871185399274,2.3945041926196895,2.217403224467646
ACS,Burien,2019,Average household size among owners,2.9984463412245352,3.0868175392549038,2.9097973736707923
ACS,Capitol Hill/E.lake,2019,Average household size among owners,2.797780169492597,2.8860343498650414,2.7092797792907177
ACS,Central Seattle,2019,Average household size among owners,2.7292813818180277,2.8123274709378676,2.646002988040907
ACS,Covington/Maple Valley,2019,Average household size among owners,3.0668304926676475,3.155059153177087,2.9783361319312367
ACS,Delridge,2019,Average household size among owners,2.622787548239952,2.7114549828328887,2.534074695261214
ACS,Des Moines/Normandy Park,2019,Average household size among owners,3.057945797683966,3.146468243900226,2.9691626194436034
ACS,Downtown,2019,Average household size among owners,2.71580258868474,2.804103928697306,2.6273284627207203
ACS,East Federal Way,2019,Average household size among owners,2.8793895153689997,2.9678512696655353,2.7908399096818313
ACS,Fairwood,2019,Average household size among owners,3.129365921227838,3.2178204573349993,3.04062686510634
ACS,Fed Way-Central/Military Rd,2019,Average household size among owners,3.0801659694072807,3.1686408685407463,2.9914307906352655
ACS,Fed Way-Dash Point/Woodmont,2019,Average household size among owners,3.08858638023559,3.1770667255676592,2.9998309919668396
ACS,Fremont/Greenlake,2019,Average household size among owners,2.7787524535927273,2.8670315250874836,2.690240433545538
ACS,Issaquah,2019,Average household size among owners,3.001291550780693,3.089841039225186,2.9125477374484365
ACS,Kenmore/LFP,2019,Average household size among owners,2.5677992412585704,2.6343337254221133,2.501131816750104
ACS,Kent-East,2019,Average household size among owners,3.1197607747176765,3.208134382655822,3.0311058221853058
ACS,Kent-SE,2019,Average household size among owners,3.035176162429552,3.1234968599784176,2.946608584025951
ACS,Kent-West,2019,Average household size among owners,3.0752640422864608,3.163568371161536,2.986688317274821
ACS,Kirkland,2019,Average household size among owners,2.875693010916284,2.9638658942670895,2.787293902741609
ACS,Kirkland North,2019,Average household size among owners,2.5548833136831313,2.6432392186848612,2.466495685300215
ACS,Mercer Isle/Pt Cities,2019,Average household size among owners,3.2278754147043562,3.3162819750441193,3.1389285773962876
ACS,NE Seattle,2019,Average household size among owners,2.7618116541510744,2.844817139443908,2.67857386333413
ACS,Newcastle/Four Creeks,2019,Average household size among owners,3.0748796699222187,3.1632001007050827,2.9863100474367554
ACS,North Highline,2019,Average household size among owners,3.1071001962238944,3.195583483596254,3.018098002055669
ACS,North Seattle,2019,Average household size among owners,2.760124800206653,2.8430185310187777,2.6769490904719517
ACS,NW Seattle,2019,Average household size among owners,2.8128708479840663,2.9012178504683375,2.7242367986323868
ACS,QA/Magnolia,2019,Average household size among owners,2.7981289156191176,2.886219954248869,2.7097957957111785
ACS,Redmond,2019,Average household size among owners,2.7918870842705084,2.858405380451422,2.7252657066796244
ACS,Renton-East,2019,Average household size among owners,3.016581518149188,3.105068676748855,2.9279151754831028
ACS,Renton-North,2019,Average household size among owners,3.131041564654725,3.219560424292517,3.042212290429873
ACS,Renton-South,2019,Average household size among owners,3.197548035157643,3.2857321248989426,3.1089158356616386
ACS,Sammamish,2019,Average household size among owners,3.0212999723350764,3.1095401232420112,2.9327447634815664
ACS,SE Seattle,2019,Average household size among owners,2.4374482357698706,2.526536953204411,2.348722549163608
ACS,SeaTac/Tukwila,2019,Average household size among owners,3.07905395957283,3.16729293562848,2.990431211035658
ACS,Shoreline,2019,Average household size among owners,2.542426236923298,2.630767236359584,2.454002568573467
ACS,Snoqualmie/North Bend/Skykomish,2019,Average household size among owners,2.9867625820108605,3.0749800119835804,2.8983107268403514
ACS,Vashon Island,2019,Average household size among owners,2.9791906143513507,3.0676835176036006,2.890427900956487
ACS,West Seattle,2019,Average household size among owners,2.5873844437212163,2.675950926790809,2.4988700077481436
NA,Auburn-North,2020,Average household size among owners,2.5744319058771405,3.2527078631784496,1.8593046375903812
NA,Auburn-South,2020,Average household size among owners,2.4278242397758367,3.106109823149931,1.7126913915857203
NA,Ballard,2020,Average household size among owners,2.39852398217991,3.076805645931275,1.683380413914063
NA,Beacon/Gtown/S.Park,2020,Average household size among owners,2.343349315117639,3.0215516256847903,1.6282508191853495
NA,Bear Creek/Carnation/Duvall,2020,Average household size among owners,2.427134997341896,3.103417861394661,1.7119546284980935
NA,Bellevue-Central,2020,Average household size among owners,2.811430729395669,3.4898223121130623,2.0962402395070345
NA,Bellevue-NE,2020,Average household size among owners,2.500076567590885,3.1784602562148874,1.7849394539855918
NA,Bellevue-South,2020,Average household size among owners,3.1868839715364965,3.865231999021928,2.4716062763987416
NA,Bellevue-West,2020,Average household size among owners,2.377061295909244,3.055596978455922,1.6619000101002799
NA,Black Diamond/Enumclaw/SE County,2020,Average household size among owners,2.604329332116111,3.28261827137835,1.8891923057147668
NA,Bothell/Woodinville,2020,Average household size among owners,1.9321211058192502,2.610320409648816,1.2169990351021776
NA,Burien,2020,Average household size among owners,2.624690838321232,3.303022672839474,1.9095189360385825
NA,Capitol Hill/E.lake,2020,Average household size among owners,2.4240186619330615,3.1022518563993757,1.7088874183027833
NA,Central Seattle,2020,Average household size among owners,2.355512256352255,3.0331057956209655,1.6418745022037244
NA,Covington/Maple Valley,2020,Average household size among owners,2.6930727922792723,3.3713860693710407,1.9779273843867462
NA,Delridge,2020,Average household size among owners,2.2490264695133804,2.9273039286027185,1.5338868950688949
NA,Des Moines/Normandy Park,2020,Average household size among owners,2.6841882864596234,3.3625788974550463,1.969011261606569
NA,Downtown,2020,Average household size among owners,2.342041447288677,3.0202935421922508,1.6269190832413858
NA,East Federal Way,2020,Average household size among owners,2.5056302121717224,3.183965226846714,1.7905110214552047
NA,Fairwood,2020,Average household size among owners,2.7556098684299135,3.4339920426162074,2.0404363056753048
NA,Fed Way-Central/Military Rd,2020,Average household size among owners,2.7064148069680876,3.3847535010471907,1.9912482198892862
NA,Fed Way-Dash Point/Woodmont,2020,Average household size among owners,2.7148271459643856,3.3931824451408663,1.999659770041211
NA,Fremont/Greenlake,2020,Average household size among owners,2.4049933577612785,3.083284846263212,1.6898567895716539
NA,Issaquah,2020,Average household size among owners,2.6275317700420096,3.305940009312699,1.9123651345025032
NA,Kenmore/LFP,2020,Average household size among owners,2.1933188630787903,2.8696201162237416,1.4781175450764799
NA,Kent-East,2020,Average household size among owners,2.7460075883777457,3.4243836744236957,2.03083697058205
NA,Kent-SE,2020,Average household size among owners,2.661419976646712,3.3397279895889325,1.946278569532494
NA,Kent-West,2020,Average household size among owners,2.7015055777732235,3.379861653560707,1.9863410497553637
NA,Kirkland,2020,Average household size among owners,2.501935526851522,3.1801718043409397,1.7868135517696437
NA,Kirkland North,2020,Average household size among owners,2.181121950014356,2.859359417018815,1.4659973326571154
NA,Mercer Isle/Pt Cities,2020,Average household size among owners,2.8541214091758986,3.5323839344501247,2.138924983121031
NA,NE Seattle,2020,Average household size among owners,2.388043918644785,3.0656508950707373,1.6744032460837506
NA,Newcastle/Four Creeks,2020,Average household size among owners,2.70112097367864,3.379476963996714,1.9859743754737098
NA,North Highline,2020,Average household size among owners,2.733340479386296,3.4116443299318866,2.0181201712907924
NA,North Seattle,2020,Average household size among owners,2.38635486527366,3.0639132883457183,1.672712333907628
NA,NW Seattle,2020,Average household size among owners,2.4391109622872817,3.1173701271873773,1.7239494841392533
NA,QA/Magnolia,2020,Average household size among owners,2.424375648189907,3.102618037723419,1.7092596806480567
NA,Redmond,2020,Average household size among owners,2.418346308610949,3.094693687336588,1.7031506619839452
NA,Renton-East,2020,Average household size among owners,2.6428254922045795,3.321202417291093,1.9276723484553855
NA,Renton-North,2020,Average household size among owners,2.7572820837834224,3.4356603300356605,2.042101701864059
NA,Renton-South,2020,Average household size among owners,2.8237935536726995,3.5020216961369837,2.10864862432438
NA,Sammamish,2020,Average household size among owners,2.647541475129251,3.325825492669053,1.9323828293757657
NA,SE Seattle,2020,Average household size among owners,2.0636858530401887,2.7421026900354533,1.3485728020792647
NA,SeaTac/Tukwila,2020,Average household size among owners,2.705295840119805,3.383557035910148,1.9901442596122267
NA,Shoreline,2020,Average household size among owners,2.168664328165746,2.8468587575104123,1.4535504284706748
NA,Snoqualmie/North Bend/Skykomish,2020,Average household size among owners,2.613001740523159,3.291299400575118,1.8978612300750004
NA,Vashon Island,2020,Average household size among owners,2.605434804671254,3.2837801852580553,1.8902512973516121
NA,West Seattle,2020,Average household size among owners,2.2136224284222425,2.891861961511854,1.4985306997587928
